serial no,average_word,word_length,up,low_ratio,smiley_count,stopword_usage,punctuation,msg_length,acro_line,elongation_vowel,suspension_point,imitation_rate,word_length,media_url
67,1,0,0,0,6,0,-1,0,0,0,0,0.2,0,0
68,1,2,4,1,0,0,2,5,0,1,1,1.0,2,0
69,5,4,23,1,0,0,1,24,0,0,0,5.0,4,0
70,4,3,18,1,0,0,3,19,0,2,1,0.8,3,0
71,6,4,27,1,0,0,2,28,0,1,1,1.5,4,0
72,1,0,0,0,2,0,-1,0,0,0,0,0.16666666666666666,0,0
73,7,3,28,1,0,1,-1,29,0,1,0,7.0,3,0
74,8,3,32,1,0,0,-1,33,0,0,0,1.1428571428571428,3,0
75,11,3,46,1,0,0,-1,47,0,1,0,1.375,3,0
76,8,3,32,1,0,0,-1,33,0,0,0,0.7272727272727273,3,0
77,1,0,0,0,4,0,-1,0,0,0,0,0.125,0,0
78,1,2,4,1,0,0,-1,5,0,1,0,1.0,2,0
79,1,0,0,0,3,0,-1,0,0,0,0,1.0,0,0
80,2,2,6,1,0,0,3,7,0,0,0,2.0,2,0
81,16,3,64,2,6,0,5,66,0,0,0,8.0,3,0
82,5,3,18,1,0,0,-1,19,0,0,0,0.3125,3,0
83,3,3,11,1,0,0,-1,12,0,0,0,0.6,3,0
84,24,3,95,1,5,4,8,96,0,4,2,8.0,3,0
85,19,4,82,2,0,1,8,84,0,1,2,0.7916666666666666,4,0
86,4,2,12,2,0,1,-1,14,0,0,0,0.21052631578947367,2,0
87,4,2,9,1,0,1,1,10,2,0,0,1.0,2,0
88,12,3,48,3,0,1,7,51,2,1,1,3.0,3,0
89,4,3,17,1,0,0,2,18,0,0,0,0.3333333333333333,3,0
90,5,3,17,1,0,1,3,18,0,1,1,1.25,3,0
91,4,3,17,1,0,0,1,18,0,0,0,0.8,3,0
92,5,3,22,1,0,0,1,23,0,0,0,1.25,3,0
93,1,0,0,0,2,0,-1,0,0,0,0,0.2,0,0
94,5,4,23,1,0,0,-1,24,0,2,0,5.0,4,0
95,9,3,33,1,0,1,-1,34,0,0,0,1.8,3,0
96,5,3,22,1,0,0,1,23,0,0,0,0.5555555555555556,3,0
97,1,0,0,0,3,0,-1,0,0,0,0,0.2,0,0
98,7,2,23,0,0,0,4,23,0,1,1,7.0,2,0
99,6,2,16,1,0,1,3,17,0,0,0,0.8571428571428571,2,0
100,4,3,15,1,0,0,-1,16,0,0,0,0.6666666666666666,3,0
101,6,3,24,1,0,0,-1,25,0,0,0,1.5,3,0
102,6,4,31,1,0,0,-1,32,0,0,0,1.0,4,0
103,9,4,39,1,0,0,-1,40,0,0,0,1.5,4,0
104,1,0,0,0,3,0,-1,0,0,0,0,0.1111111111111111,0,0
105,7,2,22,1,0,0,1,23,0,0,0,7.0,2,0
106,1,0,0,0,2,0,-1,0,0,0,0,0.14285714285714285,0,0
107,3,2,10,1,0,0,-1,11,0,1,0,3.0,2,0
108,9,3,37,1,0,0,-1,38,0,0,0,3.0,3,0
109,14,3,52,1,0,0,-1,53,0,0,0,1.5555555555555556,3,0
110,2,3,8,1,0,0,-1,9,0,0,0,0.14285714285714285,3,0
111,4,3,15,1,0,0,-1,16,0,0,0,2.0,3,0
112,8,3,33,1,0,1,-1,34,0,0,0,2.0,3,0
113,1,1,2,1,0,0,-1,3,0,0,0,0.125,1,0
114,3,3,11,1,3,1,2,12,0,1,1,3.0,3,0
115,3,5,18,2,0,0,6,20,0,1,1,1.0,5,0
116,3,2,10,1,0,0,4,11,0,1,1,1.0,2,0
117,3,3,14,1,0,0,2,15,0,0,0,1.0,3,0
118,7,2,22,1,0,0,4,23,0,0,0,2.3333333333333335,2,0
119,4,3,15,1,0,0,-1,16,0,1,0,0.5714285714285714,3,0
120,2,3,9,1,0,0,-1,10,0,0,0,0.5,3,0
121,5,3,20,1,0,0,-1,21,0,0,0,2.5,3,0
122,7,3,26,1,0,0,-1,27,0,0,0,1.4,3,0
123,4,4,21,1,0,0,-1,22,0,1,0,0.5714285714285714,4,0
124,7,3,26,1,0,0,-1,27,0,0,0,1.75,3,0
125,6,3,21,1,0,0,-1,22,0,0,0,0.8571428571428571,3,0
126,10,3,42,1,0,0,-1,43,0,0,0,1.6666666666666667,3,0
127,7,2,22,1,0,1,-1,23,0,0,0,0.7,2,0
128,5,4,23,1,0,0,-1,24,0,0,0,0.7142857142857143,4,0
129,10,4,52,1,0,0,0,53,0,0,0,2.0,4,0
130,3,3,12,1,0,0,-1,13,0,0,0,0.3,3,0
131,2,2,7,1,0,0,-1,8,0,0,0,0.6666666666666666,2,0
132,5,2,14,1,0,1,-1,15,0,0,0,2.5,2,0
133,7,3,28,1,0,1,-1,29,0,2,0,1.4,3,0
134,6,4,30,1,0,1,-1,31,0,0,0,0.8571428571428571,4,0
135,5,3,20,1,0,0,-1,21,0,0,0,0.8333333333333334,3,0
136,6,3,21,1,0,0,1,22,0,1,0,1.2,3,0
137,2,2,6,1,0,0,-1,7,0,0,0,0.3333333333333333,2,0
138,5,3,22,1,0,0,-1,23,0,0,0,2.5,3,0
139,5,3,17,1,0,0,-1,18,0,0,0,1.0,3,0
140,4,3,16,1,0,0,0,17,2,0,0,0.8,3,0
141,1,0,0,0,0,0,1,0,0,0,0,0.25,0,0
142,5,3,22,1,0,0,3,23,0,0,0,5.0,3,0
143,3,3,13,1,0,0,-1,14,0,1,0,0.6,3,0
144,5,2,15,2,0,0,4,17,0,0,0,1.6666666666666667,2,0
145,3,2,10,1,0,0,1,11,0,0,0,0.6,2,0
146,1,2,4,1,0,0,0,5,0,0,0,0.3333333333333333,2,0
147,3,4,15,1,0,0,-1,16,0,1,0,3.0,4,0
148,3,2,10,1,0,0,-1,11,0,1,0,1.0,2,0
149,3,2,9,1,0,0,3,10,0,0,0,1.0,2,0
150,1,3,5,1,0,0,-1,6,0,0,0,0.3333333333333333,3,0
151,2,2,7,1,0,0,-1,8,0,0,0,2.0,2,0
152,3,2,9,0,0,0,4,9,0,1,1,1.5,2,0
153,1,0,0,0,4,0,-1,0,0,0,0,0.3333333333333333,0,0
154,3,3,12,1,0,0,-1,13,0,0,0,3.0,3,0
155,1,3,5,1,0,0,-1,6,0,1,0,0.3333333333333333,3,0
156,4,2,12,1,0,0,-1,13,0,0,0,4.0,2,0
157,5,3,20,1,0,0,-1,21,0,0,0,1.25,3,0
158,3,2,7,1,0,0,-1,8,1,0,0,0.6,2,0
159,3,3,13,1,0,0,-1,14,0,0,0,1.0,3,0
160,3,2,8,2,0,0,2,10,2,1,1,1.0,2,0
161,8,3,31,1,0,1,4,32,0,1,1,2.6666666666666665,3,0
162,10,3,35,2,0,0,8,37,0,3,2,1.25,3,0
163,1,2,4,1,0,0,3,5,0,1,1,0.1,2,0
164,1,2,3,1,0,0,4,4,0,1,1,1.0,2,0
165,4,3,15,1,0,1,1,16,0,0,0,4.0,3,0
166,1,0,0,0,4,0,-1,0,0,0,0,0.25,0,0
167,7,2,19,1,0,1,2,20,3,1,1,7.0,2,0
168,5,3,20,1,0,0,-1,21,0,2,0,0.7142857142857143,3,0
169,4,3,15,1,0,1,-1,16,0,0,0,0.8,3,0
170,1,0,0,0,2,0,-1,0,0,0,0,0.25,0,0
171,4,2,13,0,0,0,1,13,0,0,0,4.0,2,0
172,4,3,14,1,0,0,-1,15,0,0,0,1.0,3,0
173,3,2,8,1,0,0,2,9,0,0,0,0.75,2,0
174,1,0,0,0,4,0,-1,0,0,0,0,0.3333333333333333,0,0
175,1,2,4,1,0,0,2,5,0,1,1,1.0,2,0
176,19,4,78,2,0,0,6,80,0,2,1,19.0,4,0
177,19,3,73,1,0,5,-1,74,1,0,0,1.0,3,0
178,5,4,22,2,0,1,2,24,0,3,1,0.2631578947368421,4,0
179,13,3,51,2,0,0,1,53,0,1,0,2.6,3,0
180,8,4,36,1,0,0,-1,37,0,2,0,0.6153846153846154,4,0
181,4,3,15,1,0,0,-1,16,0,2,0,0.5,3,0
182,5,2,15,2,0,1,0,17,0,0,0,1.25,2,0
183,5,3,20,2,0,1,-1,22,0,0,0,1.0,3,0
184,12,3,49,1,0,1,-1,50,0,1,0,2.4,3,0
185,6,2,16,2,0,2,-1,18,1,0,0,0.5,2,0
186,4,5,26,1,0,1,-1,27,0,0,0,0.6666666666666666,5,0
187,12,3,44,1,0,1,5,45,0,2,2,3.0,3,0
188,8,3,34,1,0,0,-1,35,0,0,0,0.6666666666666666,3,0
189,8,3,31,1,0,0,2,32,0,1,1,1.0,3,0
190,7,3,28,1,0,1,-1,29,0,0,0,0.875,3,0
191,4,3,14,1,0,0,-1,15,0,0,0,0.5714285714285714,3,0
192,8,3,34,1,0,0,-1,35,0,1,0,2.0,3,0
193,2,3,10,1,0,0,-1,11,0,2,0,0.25,3,0
194,9,3,36,1,0,0,-1,37,1,1,0,4.5,3,0
195,6,4,31,1,0,0,-1,32,0,1,0,0.6666666666666666,4,0
196,6,3,25,1,0,1,-1,26,0,0,0,1.0,3,0
197,7,2,22,1,0,4,5,23,0,1,2,1.1666666666666667,2,0
198,4,3,18,1,0,1,1,19,0,0,0,0.5714285714285714,3,0
199,14,3,57,1,0,2,-1,58,0,0,0,3.5,3,0
200,5,2,13,1,0,2,3,14,0,1,1,0.35714285714285715,2,0
201,1,0,0,0,6,0,-1,0,0,0,0,0.2,0,0
202,1,0,0,0,5,0,-1,0,0,0,0,1.0,0,0
203,3,3,12,1,0,0,-1,13,0,2,0,3.0,3,0
204,4,3,18,1,0,1,-1,19,0,0,0,1.3333333333333333,3,0
205,3,3,14,1,0,0,-1,15,0,1,0,0.75,3,0
206,1,8,16,1,0,0,-1,17,0,0,0,0.3333333333333333,8,0
207,4,2,12,1,0,1,-1,13,0,0,0,4.0,2,0
208,2,2,7,1,0,0,1,8,0,0,0,0.5,2,0
209,2,4,12,0,0,0,1,12,0,0,0,1.0,4,1
210,2,4,12,0,0,0,1,12,0,0,0,1.0,4,1
211,3,3,11,1,0,0,5,12,0,1,1,1.5,3,0
212,1,0,0,0,3,0,-1,0,0,0,0,0.3333333333333333,0,0
213,1,2,4,1,0,0,-1,5,0,0,0,1.0,2,0
214,4,2,11,1,0,0,-1,12,0,0,0,4.0,2,0
215,2,2,7,1,0,0,-1,8,0,0,0,0.5,2,0
216,3,2,7,1,0,0,-1,8,0,0,0,1.5,2,0
217,1,1,2,1,0,0,4,3,0,0,0,0.3333333333333333,1,0
218,3,3,12,1,0,0,-1,13,0,1,0,3.0,3,0
219,1,0,0,0,3,0,-1,0,0,0,0,0.3333333333333333,0,0
220,4,3,15,1,0,0,-1,16,0,0,0,4.0,3,0
221,5,2,16,1,0,0,-1,17,0,0,0,1.25,2,0
222,4,3,16,1,0,0,1,17,0,1,0,0.8,3,0
223,5,3,17,1,0,1,-1,18,0,0,0,1.25,3,0
224,5,3,20,1,0,0,-1,21,0,1,0,1.0,3,0
225,3,2,10,1,0,0,-1,11,0,1,0,0.6,2,0
226,4,3,15,1,0,0,-1,16,0,0,0,1.3333333333333333,3,0
227,4,3,15,1,0,0,-1,16,0,0,0,1.0,3,0
228,9,3,32,1,0,1,-1,33,0,2,0,2.25,3,0
229,7,3,26,1,0,0,-1,27,0,1,0,0.7777777777777778,3,0
230,7,3,26,1,0,0,-1,27,0,0,0,1.0,3,0
231,1,1,2,1,0,0,2,3,0,1,0,0.14285714285714285,1,0
232,6,3,21,1,0,0,5,22,0,1,1,6.0,3,0
233,6,3,22,1,0,0,-1,23,0,0,0,1.0,3,0
234,6,3,23,1,0,0,-1,24,0,0,0,1.0,3,0
235,5,3,19,1,0,0,-1,20,0,2,0,0.8333333333333334,3,0
236,1,0,0,0,0,0,0,0,0,0,0,0.2,0,0
237,1,2,4,1,0,0,-1,5,0,0,0,1.0,2,0
238,3,3,13,1,0,0,-1,14,0,2,0,3.0,3,0
239,3,3,11,1,0,0,-1,12,0,1,0,1.0,3,0
240,7,3,24,1,0,0,3,25,0,1,0,2.3333333333333335,3,0
241,2,1,4,1,0,0,1,5,0,0,0,0.2857142857142857,1,0
242,8,3,27,1,0,0,-1,28,0,0,0,4.0,3,0
243,3,2,10,1,0,0,1,11,0,0,0,0.375,2,0
244,1,2,3,1,0,0,1,4,0,0,0,0.3333333333333333,2,0
245,1,1,2,1,0,0,2,3,0,1,1,1.0,1,0
246,2,3,8,1,0,0,-1,9,0,0,0,2.0,3,0
247,4,3,16,1,0,0,-1,17,0,0,0,2.0,3,0
248,3,2,7,1,0,0,-1,8,2,1,0,0.75,2,0
249,3,1,6,1,0,0,-1,7,0,0,0,1.0,1,0
250,3,3,11,1,0,0,-1,12,0,0,0,1.0,3,0
251,6,3,20,1,0,0,-1,21,0,0,0,2.0,3,0
252,2,4,13,1,0,0,1,14,0,0,0,0.3333333333333333,4,0
253,1,0,0,0,0,0,-1,0,0,0,0,0.5,0,0
254,3,3,12,1,0,0,3,13,0,1,0,3.0,3,0
255,2,2,7,1,0,0,3,8,0,0,0,0.6666666666666666,2,0
256,1,0,0,0,0,0,-1,0,0,0,0,0.5,0,0
257,2,2,6,1,0,0,-1,7,0,0,0,2.0,2,0
258,1,0,0,0,4,0,-1,0,0,0,0,0.5,0,0
259,1,2,4,1,0,0,2,5,0,1,0,1.0,2,0
260,5,3,20,1,0,0,-1,21,0,0,0,5.0,3,0
261,6,2,19,1,0,1,-1,20,0,0,0,1.2,2,0
262,3,2,10,1,0,0,-1,11,0,0,0,0.5,2,0
263,1,0,0,0,3,0,-1,0,0,0,0,0.3333333333333333,0,0
264,1,0,0,0,3,0,-1,0,0,0,0,1.0,0,0
265,2,2,6,1,0,0,-1,7,0,0,0,2.0,2,0
266,1,2,3,1,0,0,-1,4,3,0,0,0.5,2,0
267,3,3,12,1,0,0,-1,13,0,0,0,3.0,3,0
268,3,2,9,1,0,0,-1,10,0,0,0,1.0,2,0
269,1,3,5,1,0,0,-1,6,0,1,0,0.3333333333333333,3,0
270,3,3,11,1,0,0,1,12,0,1,0,3.0,3,0
271,4,3,16,1,0,0,-1,17,0,0,0,1.3333333333333333,3,0
272,1,0,0,0,2,0,-1,0,0,0,0,0.25,0,0
273,1,0,0,0,0,0,-1,0,0,0,0,1.0,0,0
274,1,0,0,0,0,0,-1,0,0,0,0,1.0,0,0
275,3,2,9,1,0,1,-1,10,1,0,0,3.0,2,0
276,1,0,0,0,0,0,-1,0,0,0,0,0.3333333333333333,0,0
277,1,0,0,0,5,0,-1,0,0,0,0,1.0,0,0
278,5,3,20,1,0,1,-1,21,0,0,0,5.0,3,0
279,1,0,0,0,3,0,-1,0,0,0,0,0.2,0,0
280,3,3,11,1,0,1,-1,12,0,0,0,3.0,3,0
281,4,3,18,1,0,0,-1,19,0,0,0,1.3333333333333333,3,0
282,1,0,0,0,2,0,-1,0,0,0,0,0.25,0,0
283,1,2,3,1,0,0,-1,4,0,0,0,1.0,2,0
284,4,3,14,1,0,0,-1,15,0,0,0,4.0,3,0
285,2,3,9,1,0,0,1,10,0,0,0,0.5,3,0
286,6,3,21,1,0,1,-1,22,0,0,0,3.0,3,0
287,3,3,13,1,0,0,-1,14,0,1,0,0.5,3,0
288,3,3,13,1,0,0,-1,14,0,0,0,1.0,3,0
289,1,0,0,0,4,0,-1,0,0,0,0,0.3333333333333333,0,0
290,1,2,4,1,0,0,-1,5,0,1,0,1.0,2,0
291,5,3,20,1,0,0,-1,21,0,0,0,5.0,3,0
292,5,3,21,1,0,0,-1,22,0,1,0,1.0,3,0
293,3,3,11,1,0,0,-1,12,0,0,0,0.6,3,0
294,6,3,24,1,0,0,-1,25,0,0,0,2.0,3,0
295,6,3,24,1,0,0,-1,25,0,0,0,1.0,3,0
296,1,0,0,0,8,0,-1,0,0,0,0,0.16666666666666666,0,0
297,10,3,38,1,0,0,-1,39,0,1,0,10.0,3,0
298,5,3,22,1,0,0,-1,23,0,0,0,0.5,3,0
299,5,2,14,1,0,1,-1,15,0,0,0,1.0,2,0
300,5,4,24,1,0,0,-1,25,0,0,0,1.0,4,0
301,4,3,16,1,0,1,-1,17,0,0,0,0.8,3,0
302,4,3,15,1,0,0,-1,16,0,1,0,1.0,3,0
303,4,4,21,1,0,0,0,22,0,2,0,1.0,4,0
304,3,3,12,1,0,0,-1,13,0,0,0,0.75,3,0
305,5,3,18,1,0,0,-1,19,0,0,0,1.6666666666666667,3,0
306,10,3,35,3,0,0,-1,38,0,0,0,2.0,3,0
307,1,0,0,0,2,0,-1,0,0,0,0,0.1,0,0
308,2,1,4,1,0,0,1,5,0,0,0,2.0,1,0
309,6,3,20,1,0,1,-1,21,0,0,0,3.0,3,0
310,3,4,17,1,0,0,-1,18,0,0,0,0.5,4,0
311,1,2,4,1,0,0,-1,5,0,0,0,0.3333333333333333,2,0
312,3,2,10,1,0,0,-1,11,0,0,0,3.0,2,0
313,8,3,31,1,0,0,-1,32,0,0,0,2.6666666666666665,3,0
314,1,0,0,0,3,0,-1,0,0,0,0,0.125,0,0
315,6,3,24,1,0,1,-1,25,1,1,0,6.0,3,0
316,3,3,11,1,0,1,-1,12,0,1,0,0.5,3,0
317,5,2,13,1,0,0,-1,14,0,0,0,1.6666666666666667,2,0
318,3,4,16,1,0,0,0,17,0,0,0,0.6,4,0
319,8,3,28,1,0,0,-1,29,1,0,0,2.6666666666666665,3,0
320,6,3,20,1,0,0,-1,21,0,0,0,0.75,3,0
321,7,3,26,1,0,0,-1,27,0,0,0,1.1666666666666667,3,0
322,5,3,17,1,0,0,-1,18,0,1,0,0.7142857142857143,3,0
323,7,3,29,1,0,1,-1,30,0,0,0,1.4,3,0
324,4,2,12,1,0,0,-1,13,0,0,0,0.5714285714285714,2,0
325,7,4,38,1,0,1,-1,39,0,0,0,1.75,4,0
326,1,0,0,0,1,0,-1,0,0,0,0,0.14285714285714285,0,0
327,3,3,11,1,0,1,-1,12,0,0,0,3.0,3,0
328,4,3,15,1,0,0,-1,16,0,0,0,1.3333333333333333,3,0
329,3,3,14,1,0,0,-1,15,0,0,0,0.75,3,0
330,1,3,6,1,0,0,-1,7,0,0,0,0.3333333333333333,3,0
331,7,3,26,1,0,0,-1,27,0,0,0,7.0,3,0
332,3,3,11,1,0,0,-1,12,0,1,0,0.42857142857142855,3,0
333,2,2,7,1,0,0,-1,8,0,0,0,0.6666666666666666,2,0
334,5,3,20,1,0,0,-1,21,0,0,0,2.5,3,0
335,2,4,12,0,0,0,1,12,0,0,0,0.4,4,1
336,2,2,6,1,0,0,-1,7,0,1,0,1.0,2,0
337,2,4,11,1,0,0,-1,12,0,1,0,1.0,4,0
338,5,3,18,1,0,0,-1,19,0,0,0,2.5,3,0
339,7,3,29,1,0,0,0,30,1,0,0,1.4,3,0
340,1,0,0,0,0,0,-1,0,0,0,0,0.14285714285714285,0,0
341,1,0,0,0,0,0,-1,0,0,0,0,1.0,0,0
342,1,0,0,0,0,0,-1,0,0,0,0,1.0,0,0
343,1,0,0,0,0,0,-1,0,0,0,0,1.0,0,0
344,1,0,0,0,6,0,-1,0,0,0,0,1.0,0,0
345,12,3,47,1,0,1,2,48,0,1,1,12.0,3,0
346,4,4,20,1,0,0,-1,21,0,0,0,0.3333333333333333,4,0
347,2,2,6,1,0,0,-1,7,0,1,0,0.5,2,0
348,6,3,20,2,0,0,-1,22,0,0,0,3.0,3,0
349,3,2,8,1,0,0,-1,9,0,0,0,0.5,2,0
350,7,2,21,2,0,1,-1,23,0,0,0,2.3333333333333335,2,0
351,6,3,21,1,0,0,-1,22,0,0,0,0.8571428571428571,3,0
352,4,2,12,1,0,0,-1,13,0,0,0,0.6666666666666666,2,0
353,7,3,27,1,0,0,0,28,0,0,0,1.75,3,0
354,6,3,22,1,0,0,0,23,0,0,0,0.8571428571428571,3,0
355,6,3,25,1,0,0,-1,26,0,0,0,1.0,3,0
356,8,3,30,1,0,0,-1,31,0,0,0,1.3333333333333333,3,0
357,3,3,11,1,0,0,0,12,0,0,0,0.375,3,0
358,1,0,0,0,3,0,-1,0,0,0,0,0.3333333333333333,0,0
359,2,2,7,1,0,0,1,8,0,0,0,2.0,2,0
360,6,3,20,1,0,2,-1,21,0,0,0,3.0,3,0
361,1,0,0,0,3,0,-1,0,0,0,0,0.16666666666666666,0,0
362,5,4,24,1,0,0,3,25,0,2,1,5.0,4,0
363,3,3,13,1,0,0,2,14,0,1,1,0.6,3,0
364,1,0,0,0,3,0,-1,0,0,0,0,0.3333333333333333,0,0
365,9,2,25,2,0,2,4,27,0,1,1,9.0,2,0
366,6,4,28,1,0,0,-1,29,0,0,0,0.6666666666666666,4,0
367,3,2,10,1,0,1,0,11,0,0,0,0.5,2,0
368,1,0,0,0,2,0,-1,0,0,0,0,0.3333333333333333,0,0
369,5,3,18,1,0,0,0,19,0,0,0,5.0,3,0
370,16,4,66,2,0,0,4,68,0,1,1,3.2,4,0
371,1,0,0,0,2,0,-1,0,0,0,0,0.0625,0,0
372,1,0,0,0,2,0,-1,0,0,0,0,1.0,0,0
373,1,0,0,0,3,0,-1,0,0,0,0,1.0,0,0
374,8,3,27,2,0,0,3,29,0,1,1,8.0,3,0
375,1,0,0,0,4,0,-1,0,0,0,0,0.125,0,0
376,4,3,15,2,0,0,11,17,0,2,4,4.0,3,0
377,2,2,6,1,0,0,7,7,0,1,2,0.5,2,0
378,18,4,76,4,0,0,3,80,0,3,1,9.0,4,0
379,1,0,0,0,3,0,-1,0,0,0,0,0.05555555555555555,0,0
380,2,2,7,1,0,0,1,8,0,0,0,2.0,2,0
381,1,0,0,0,0,0,-1,0,0,0,0,0.5,0,0
382,1,3,6,1,0,0,-1,7,0,1,0,1.0,3,0
383,1,0,0,0,3,0,-1,0,0,0,0,1.0,0,0
384,2,3,10,1,0,0,0,11,0,0,0,2.0,3,0
385,1,0,0,0,2,0,-1,0,0,0,0,0.5,0,0
386,2,2,7,1,0,0,1,8,0,1,0,2.0,2,0
387,1,0,0,0,8,0,-1,0,0,0,0,0.5,0,0
388,1,0,0,0,0,0,-1,0,0,0,0,1.0,0,0
389,1,0,0,0,0,0,-1,0,0,0,0,1.0,0,0
390,1,3,6,1,0,0,1,7,0,0,0,1.0,3,0
391,1,0,0,0,2,0,-1,0,0,0,0,1.0,0,0
392,6,2,13,1,0,0,1,14,0,0,0,6.0,2,0
393,3,1,5,2,0,0,0,7,0,0,0,0.5,1,0
394,5,3,18,1,0,0,-1,19,2,0,0,1.6666666666666667,3,0
395,6,2,17,1,0,0,1,18,0,0,0,1.2,2,0
396,10,3,32,2,0,0,0,34,0,0,0,1.6666666666666667,3,0
397,5,3,19,1,0,0,0,20,0,0,0,0.5,3,0
398,1,0,0,0,3,0,-1,0,0,0,0,0.2,0,0
399,1,3,5,1,0,0,-1,6,0,0,0,1.0,3,0
400,5,3,18,1,0,1,-1,19,0,0,0,5.0,3,0
401,5,3,18,1,0,0,-1,19,0,0,0,1.0,3,0
402,10,3,35,2,0,0,-1,37,0,0,0,2.0,3,0
403,4,3,13,2,0,0,-1,15,0,0,0,0.4,3,0
404,5,2,14,2,0,0,0,16,0,0,0,1.25,2,0
405,7,2,18,2,0,0,-1,20,2,0,0,1.4,2,0
406,6,2,18,1,0,0,0,19,0,0,0,0.8571428571428571,2,0
407,2,2,5,1,0,0,-1,6,0,0,0,0.3333333333333333,2,0
