serial no,average_word,word_length,up,low_ratio,smiley_count,stopword_usage,punctuation,msg_length,acro_line,elongation_vowel,suspension_point,imitation_rate,word_length,media_url
151,17,4,72,1,0,2,3,73,0,0,0,2.4285714285714284,4,0
152,6,3,18,3,0,0,-1,21,0,0,0,0.35294117647058826,3,0
153,3,1,6,1,0,0,2,7,0,1,0,0.5,1,0
154,9,4,39,1,0,2,1,40,0,0,0,3.0,4,0
155,7,2,20,1,0,2,1,21,1,0,0,0.7777777777777778,2,0
156,10,3,39,1,0,0,3,40,0,1,0,1.4285714285714286,3,0
157,4,3,15,1,0,0,-1,16,0,0,0,0.4,3,0
158,11,4,57,1,0,0,6,58,0,1,1,2.75,4,0
159,9,2,26,1,0,0,-1,27,1,0,0,0.8181818181818182,2,0
160,7,2,18,1,0,0,0,19,0,0,0,0.7777777777777778,2,0
161,6,2,18,1,0,0,2,19,0,1,0,0.8571428571428571,2,0
162,5,1,10,1,1,0,-1,11,0,0,0,0.8333333333333334,1,0
163,3,2,8,1,0,0,-1,9,0,0,0,0.6,2,0
164,5,2,14,1,0,2,-1,15,0,0,0,1.6666666666666667,2,0
165,4,3,18,1,0,0,-1,19,0,0,0,0.8,3,0
166,2,2,7,1,0,0,-1,8,0,0,0,0.5,2,0
167,2,3,9,1,0,0,-1,10,0,0,0,1.0,3,0
168,4,1,8,1,0,1,-1,9,2,0,0,2.0,1,0
169,3,2,9,1,0,0,-1,10,1,0,0,0.75,2,0
170,1,1,2,1,0,0,-1,3,0,0,0,0.3333333333333333,1,0
171,5,2,11,1,1,0,-1,12,0,0,0,5.0,2,0
172,1,0,0,0,0,0,-1,0,0,0,0,0.2,0,0
173,9,3,29,2,0,1,1,31,0,0,0,9.0,3,0
174,1,5,9,1,0,0,-1,10,0,0,0,0.1111111111111111,5,0
175,4,2,10,1,0,0,2,11,0,0,0,4.0,2,0
176,14,3,50,1,0,3,5,51,1,0,0,3.5,3,0
177,2,2,7,1,0,0,-1,8,0,0,0,0.14285714285714285,2,0
178,2,3,10,1,0,0,-1,11,0,0,0,1.0,3,0
179,4,2,11,1,0,0,-1,12,0,0,0,2.0,2,0
180,5,2,14,1,0,0,-1,15,0,0,0,1.25,2,0
181,2,3,10,1,0,0,-1,11,0,0,0,0.4,3,0
182,2,2,5,1,0,0,-1,6,0,0,0,1.0,2,0
183,5,3,21,1,0,0,-1,22,0,0,0,2.5,3,0
184,2,4,12,1,0,0,-1,13,0,0,0,0.4,4,0
185,4,3,14,1,0,0,-1,15,0,0,0,2.0,3,0
186,12,4,62,1,0,2,0,63,0,0,0,3.0,4,0
187,2,5,14,1,0,0,-1,15,0,0,0,0.16666666666666666,5,0
188,5,3,20,1,0,2,-1,21,0,0,0,2.5,3,0
189,3,5,22,1,0,0,-1,23,0,0,0,0.6,5,0
190,8,3,27,1,0,2,-1,28,2,0,0,2.6666666666666665,3,0
191,5,4,28,1,0,0,-1,29,1,0,0,0.625,4,0
192,2,4,11,1,0,0,-1,12,0,0,0,0.4,4,0
193,2,3,9,1,0,0,-1,10,0,0,0,1.0,3,0
194,10,3,38,1,0,0,-1,39,0,0,0,5.0,3,0
195,7,2,16,1,0,1,-1,17,0,0,0,0.7,2,0
196,3,1,6,1,0,0,-1,7,0,0,0,0.42857142857142855,1,0
197,1,1,2,1,0,0,-1,3,0,0,0,0.3333333333333333,1,0
198,2,2,7,1,0,0,-1,8,0,0,0,2.0,2,0
199,3,2,10,1,0,1,-1,11,0,0,0,1.5,2,0
200,2,1,4,1,0,1,-1,5,0,0,0,0.6666666666666666,1,0
201,4,2,9,1,0,0,2,10,0,0,0,2.0,2,0
202,2,2,6,1,0,0,-1,7,0,0,0,0.5,2,0
203,7,2,21,1,1,1,-1,22,0,0,0,3.5,2,0
204,1,0,0,0,1,0,-1,0,0,0,0,0.14285714285714285,0,0
205,3,3,13,1,0,0,-1,14,0,0,0,3.0,3,0
206,1,3,5,1,0,0,-1,6,0,0,0,0.3333333333333333,3,0
207,5,3,19,1,0,0,-1,20,0,0,0,5.0,3,0
208,1,1,1,1,0,0,-1,2,0,0,0,0.2,1,0
209,1,0,0,0,1,0,-1,0,0,0,0,1.0,0,0
210,6,3,26,1,0,0,1,27,0,0,0,6.0,3,0
211,7,3,23,1,0,0,-1,24,0,0,0,1.1666666666666667,3,0
212,4,2,12,1,0,0,-1,13,0,0,0,0.5714285714285714,2,0
213,6,2,18,1,1,0,0,19,0,0,0,1.5,2,0
214,3,2,8,0,0,1,0,8,1,0,0,0.5,2,0
215,3,2,10,1,0,0,-1,11,0,0,0,1.0,2,0
216,2,2,5,1,0,0,0,6,0,0,0,0.6666666666666666,2,0
217,5,2,14,1,0,0,-1,15,0,0,0,2.5,2,0
218,1,0,0,0,0,0,-1,0,0,0,0,0.2,0,0
219,1,1,2,1,0,0,-1,3,0,0,0,1.0,1,0
220,17,3,57,1,0,2,6,58,1,1,1,17.0,3,0
221,1,2,4,1,0,0,-1,5,0,0,0,0.058823529411764705,2,0
222,3,2,9,1,0,0,-1,10,1,0,0,3.0,2,0
223,5,2,15,1,0,1,-1,16,0,0,0,1.6666666666666667,2,0
224,3,2,7,1,0,1,-1,8,0,0,0,0.6,2,0
225,1,1,2,1,0,0,-1,3,0,0,0,0.3333333333333333,1,0
226,5,2,15,1,0,0,0,16,1,0,0,5.0,2,0
227,5,2,15,1,0,1,4,16,0,1,1,1.0,2,0
228,3,3,13,1,0,1,-1,14,0,0,0,0.6,3,0
229,1,1,2,1,0,0,-1,3,0,0,0,0.3333333333333333,1,0
230,1,1,1,1,0,0,-1,2,2,0,0,1.0,1,0
231,4,3,15,1,0,0,-1,16,0,0,0,4.0,3,0
232,4,4,19,1,1,0,-1,20,0,0,0,1.0,4,0
233,8,0,0,0,0,0,2,0,0,0,0,2.0,0,0
234,11,0,0,0,0,0,1,0,0,0,0,1.375,0,0
235,4,0,0,0,0,0,-1,0,0,0,0,0.36363636363636365,0,0
236,0,0,0,0,0,0,4,0,0,1,1,0.0,0,0
237,9,0,0,0,4,0,-1,0,0,0,0,0,0,0
238,4,3,15,2,0,0,0,17,0,0,0,0.4444444444444444,3,0
239,1,3,3,3,0,0,0,6,0,0,0,0.25,3,0
240,2,4,10,2,0,0,0,12,0,0,0,2.0,4,0
241,1,3,4,2,0,0,0,6,0,0,0,0.5,3,0
242,8,3,29,2,0,0,4,31,0,1,1,8.0,3,0
243,1,6,11,2,0,0,0,13,0,1,0,0.125,6,0
244,6,3,19,2,0,2,2,21,0,0,0,6.0,3,0
245,0,0,0,0,8,0,-1,0,0,0,0,0.0,0,0
246,6,4,27,1,0,0,-1,28,0,0,0,0,4,0
247,1,0,0,0,1,0,-1,0,0,0,0,0.16666666666666666,0,0
248,7,3,25,1,0,1,-1,26,1,0,0,7.0,3,0
249,5,2,15,1,0,0,-1,16,0,0,0,0.7142857142857143,2,0
250,1,0,0,0,1,0,-1,0,0,0,0,0.2,0,0
251,10,2,26,1,0,4,-1,27,0,0,0,10.0,2,0
252,1,0,0,0,2,0,-1,0,0,0,0,0.1,0,0
253,3,2,9,1,0,0,-1,10,0,0,0,3.0,2,0
254,6,3,20,1,0,0,-1,21,1,0,0,2.0,3,0
255,3,1,5,0,0,1,7,5,0,1,0,0.5,1,0
256,9,2,28,1,0,1,-1,29,0,0,0,3.0,2,0
257,7,2,19,1,0,0,-1,20,0,0,0,0.7777777777777778,2,0
258,10,3,39,1,0,0,1,40,0,0,0,1.4285714285714286,3,0
259,12,3,47,1,0,1,-1,48,0,0,0,1.2,3,0
260,4,3,17,1,0,0,-1,18,0,0,0,0.3333333333333333,3,0
261,5,3,20,1,0,0,-1,21,0,0,0,1.25,3,0
262,3,3,13,1,0,1,-1,14,0,0,0,0.6,3,0
263,10,3,32,1,0,1,-1,33,0,0,0,3.3333333333333335,3,0
264,5,2,16,1,0,0,-1,17,0,0,0,0.5,2,0
265,3,2,10,1,0,1,-1,11,1,0,0,0.6,2,0
266,1,2,3,1,0,0,-1,4,0,0,0,0.3333333333333333,2,0
267,10,3,30,4,0,0,1,34,2,0,0,10.0,3,0
268,10,3,38,1,0,0,-1,39,0,0,0,1.0,3,0
269,3,2,7,1,0,0,-1,8,0,0,0,0.3,2,0
270,5,2,11,1,0,0,-1,12,1,0,0,1.6666666666666667,2,0
