serial no,average_word,word_length,up,low_ratio,smiley_count,stopword_usage,punctuation,msg_length,acro_line,elongation_vowel,suspension_point,imitation_rate,word_length,media_url,response_time
44,8,2,23,1,0,0,-1,24,1,0,0,8.0,2,0,0.0
45,12,3,39,1,0,3,-1,40,0,0,0,1.5,3,0,0.0
46,1,0,0,0,1,0,-1,0,0,0,0,0.08333333333333333,0,0,0.0
47,10,2,23,1,0,1,-1,24,1,0,0,10.0,2,0,0.0
48,1,0,0,0,2,0,-1,0,0,0,0,0.1,0,0,60.0
49,1,2,3,1,0,0,-1,4,0,0,0,1.0,2,0,0.0
50,19,3,62,1,0,2,-1,63,0,0,0,19.0,3,0,0.0
51,1,3,5,1,0,0,-1,6,0,0,0,0.05263157894736842,3,0,0.0
52,4,2,9,1,0,0,-1,10,0,0,0,4.0,2,0,0.0
53,1,0,0,0,1,0,-1,0,0,0,0,0.25,0,0,60.0
54,5,3,19,1,0,1,-1,20,0,0,0,5.0,3,0,60.0
55,2,2,5,1,0,0,-1,6,0,0,0,0.4,2,0,60.0
56,23,3,78,1,0,2,3,79,0,0,0,11.5,3,0,0.0
57,7,2,20,1,0,2,-1,21,0,0,0,0.30434782608695654,2,0,60.0
58,1,1,2,1,0,0,-1,3,0,0,0,0.14285714285714285,1,0,0.0
59,9,2,20,1,0,1,-1,21,0,0,0,9.0,2,0,0.0
60,5,3,20,1,0,0,-1,21,0,0,0,0.5555555555555556,3,0,0.0
61,9,2,24,1,0,0,-1,25,1,0,0,1.8,2,0,0.0
62,4,2,12,1,0,0,-1,13,0,0,0,0.4444444444444444,2,0,0.0
63,6,3,20,1,0,0,-1,21,1,0,0,1.5,3,0,60.0
64,4,3,16,1,0,0,-1,17,1,0,0,0.6666666666666666,3,0,60.0
65,3,1,6,0,0,0,0,6,1,0,0,0.75,1,0,60.0
66,2,2,6,1,0,0,-1,7,0,0,0,0.6666666666666666,2,0,60.0
67,6,4,29,3,0,1,2,32,0,1,1,3.0,4,0,180.0
68,8,3,28,1,0,1,-1,29,0,0,0,1.3333333333333333,3,0,3060.0
69,4,1,8,0,0,0,0,8,1,0,0,0.5,1,0,3060.0
70,3,2,8,1,0,0,-1,9,0,0,0,0.75,2,0,120.0
71,6,3,21,1,0,0,-1,22,0,0,0,2.0,3,0,0.0
72,2,2,7,1,0,0,-1,8,0,0,0,0.3333333333333333,2,0,60.0
73,2,2,7,1,0,0,-1,8,0,0,0,1.0,2,0,60.0
74,5,2,15,1,0,0,-1,16,1,0,0,2.5,2,0,60.0
75,3,2,7,1,0,0,-1,8,0,0,0,0.6,2,0,0.0
76,9,3,36,1,0,1,3,37,0,1,1,3.0,3,0,60.0
77,3,3,11,1,0,0,-1,12,0,0,0,0.3333333333333333,3,0,0.0
78,1,0,0,0,1,0,-1,0,0,0,0,0.3333333333333333,0,0,0.0
79,8,4,36,1,0,1,-1,37,0,0,0,8.0,4,0,0.0
80,4,2,12,1,0,0,-1,13,0,0,0,0.5,2,0,0.0
81,5,2,13,1,0,0,-1,14,0,0,0,1.25,2,0,0.0
82,3,4,16,1,0,0,-1,17,0,0,0,0.6,4,0,0.0
83,6,3,22,1,0,0,-1,23,0,0,0,2.0,3,0,0.0
84,8,3,28,1,0,2,-1,29,0,0,0,1.3333333333333333,3,0,0.0
85,10,3,41,1,0,2,1,42,0,0,0,1.25,3,0,0.0
86,7,3,24,1,0,0,-1,25,1,0,0,0.7,3,0,60.0
87,4,2,11,1,0,0,-1,12,0,0,0,0.5714285714285714,2,0,0.0
88,1,2,3,1,0,0,-1,4,0,0,0,0.25,2,0,0.0
89,1,2,3,1,0,0,-1,4,0,0,0,1.0,2,0,60.0
90,6,3,20,1,0,2,-1,21,0,0,0,6.0,3,0,0.0
91,1,2,3,1,0,0,-1,4,0,0,0,0.16666666666666666,2,0,60.0
92,6,3,22,1,0,1,-1,23,0,0,0,6.0,3,0,60.0
93,8,3,30,1,0,2,-1,31,0,0,0,1.3333333333333333,3,0,0.0
94,4,3,16,1,0,1,-1,17,0,0,0,0.5,3,0,0.0
95,9,2,21,1,0,1,-1,22,0,0,0,2.25,2,0,60.0
96,4,3,16,1,0,0,-1,17,1,0,0,0.4444444444444444,3,0,0.0
97,6,3,23,1,0,0,-1,24,0,0,0,1.5,3,0,0.0
98,3,2,8,1,0,1,-1,9,0,0,0,0.5,2,0,0.0
99,2,2,6,1,0,0,-1,7,0,0,0,0.6666666666666666,2,0,60.0
100,5,4,23,1,0,0,-1,24,0,0,0,2.5,4,0,60.0
101,1,2,4,1,0,0,-1,5,0,0,0,0.2,2,0,60.0
102,4,4,19,1,0,1,-1,20,0,0,0,4.0,4,0,0.0
103,2,1,4,1,0,1,-1,5,0,0,0,0.5,1,0,0.0
104,7,3,28,1,0,1,-1,29,0,0,0,3.5,3,0,0.0
105,4,2,12,1,0,1,-1,13,0,0,0,0.5714285714285714,2,0,0.0
106,3,2,9,1,0,0,-1,10,0,0,0,0.75,2,0,0.0
107,4,3,14,1,0,0,-1,15,0,0,0,1.3333333333333333,3,0,0.0
108,2,2,5,1,0,0,-1,6,0,0,0,0.5,2,0,0.0
109,4,3,15,1,0,0,-1,16,0,0,0,2.0,3,0,60.0
110,3,2,7,1,0,0,-1,8,0,0,0,0.75,2,0,60.0
111,3,3,10,2,0,0,0,12,0,0,0,1.0,3,0,42120.0
112,5,0,0,0,0,0,2,0,0,1,1,1.6666666666666667,0,0,1440.0
113,0,0,0,0,0,0,-1,0,0,0,0,0.0,0,0,60.0
114,1,7,12,3,0,0,2,15,0,0,0,0,7,0,0.0
115,2,0,0,0,4,0,1,0,0,0,0,2.0,0,0,60.0
116,1,0,0,0,1,0,-1,0,0,0,0,0.5,0,0,60.0
117,0,0,11,1,0,0,0,0,0,0,0,0.0,0,1,0.0
118,1,2,3,1,0,0,-1,4,0,0,0,0,2,0,60.0
119,3,4,15,1,0,0,-1,16,0,0,0,3.0,4,0,0.0
120,4,2,13,1,0,0,-1,14,0,0,0,1.3333333333333333,2,0,60.0
121,6,3,22,1,0,1,1,23,0,0,0,1.5,3,0,0.0
122,2,2,5,1,0,0,-1,6,0,0,0,0.3333333333333333,2,0,0.0
123,1,2,3,1,0,0,-1,4,0,0,0,0.5,2,0,0.0
124,4,2,11,1,0,0,-1,12,0,0,0,4.0,2,0,60.0
125,1,2,4,1,0,0,-1,5,0,1,0,0.25,2,0,0.0
126,6,2,18,1,0,0,-1,19,0,0,0,6.0,2,0,0.0
127,5,3,17,1,0,0,-1,18,0,0,0,0.8333333333333334,3,0,60.0
128,1,2,3,1,0,0,-1,4,0,0,0,0.2,2,0,60.0
129,8,2,21,1,0,1,-1,22,0,0,0,8.0,2,0,60.0
130,15,4,64,1,0,0,1,65,1,0,0,1.875,4,0,0.0
131,3,3,12,1,0,0,-1,13,0,0,0,0.2,3,0,0.0
132,7,3,26,1,0,0,1,27,0,0,0,2.3333333333333335,3,0,0.0
133,1,2,3,1,0,0,-1,4,0,0,0,0.14285714285714285,2,0,60.0
134,2,4,13,1,0,0,1,14,0,0,0,2.0,4,0,0.0
135,3,3,13,1,0,0,-1,14,0,0,0,1.5,3,0,420.0
136,2,2,5,1,0,0,-1,6,0,0,0,0.6666666666666666,2,0,840.0
137,3,3,13,1,0,0,-1,14,0,0,0,1.5,3,0,840.0
138,3,5,15,5,0,0,16,20,0,1,0,1.0,5,0,840.0
139,6,2,15,1,0,1,-1,16,0,0,0,2.0,2,0,3420.0
140,7,3,26,1,0,1,-1,27,1,0,0,1.1666666666666667,3,0,780.0
141,5,2,13,1,0,1,-1,14,0,0,0,0.7142857142857143,2,0,780.0
142,1,0,0,0,3,0,-1,0,0,0,0,0.2,0,0,780.0
143,1,3,5,1,0,0,-1,6,0,0,0,1.0,3,0,780.0
144,5,3,19,1,0,0,-1,20,0,0,0,5.0,3,0,4800.0
145,1,0,0,0,1,0,-1,0,0,0,0,0.2,0,0,780.0
146,6,3,22,1,0,0,-1,23,0,0,0,6.0,3,0,780.0
147,6,2,17,1,0,1,-1,18,1,0,0,1.0,2,0,780.0
148,3,2,9,1,0,0,-1,10,0,0,0,0.5,2,0,960.0
149,8,3,26,1,0,1,-1,27,1,0,0,2.6666666666666665,3,0,780.0
150,7,3,26,1,0,1,1,27,0,0,0,0.875,3,0,780.0
151,17,4,72,1,0,2,3,73,0,0,0,2.4285714285714284,4,0,780.0
152,6,3,18,3,0,0,-1,21,0,0,0,0.35294117647058826,3,0,780.0
153,3,1,6,1,0,0,2,7,0,1,0,0.5,1,0,780.0
154,9,4,39,1,0,2,1,40,0,0,0,3.0,4,0,780.0
155,7,2,20,1,0,2,1,21,1,0,0,0.7777777777777778,2,0,780.0
156,10,3,39,1,0,0,3,40,0,1,0,1.4285714285714286,3,0,480.0
157,4,3,15,1,0,0,-1,16,0,0,0,0.4,3,0,120.0
158,11,4,57,1,0,0,6,58,0,1,1,2.75,4,0,60.0
159,9,2,26,1,0,0,-1,27,1,0,0,0.8181818181818182,2,0,0.0
160,7,2,18,1,0,0,0,19,0,0,0,0.7777777777777778,2,0,60.0
161,6,2,18,1,0,0,2,19,0,1,0,0.8571428571428571,2,0,0.0
162,5,1,10,1,1,0,-1,11,0,0,0,0.8333333333333334,1,0,0.0
163,3,2,8,1,0,0,-1,9,0,0,0,0.6,2,0,0.0
164,5,2,14,1,0,2,-1,15,0,0,0,1.6666666666666667,2,0,0.0
165,4,3,18,1,0,0,-1,19,0,0,0,0.8,3,0,0.0
166,2,2,7,1,0,0,-1,8,0,0,0,0.5,2,0,0.0
167,2,3,9,1,0,0,-1,10,0,0,0,1.0,3,0,0.0
168,4,1,8,1,0,1,-1,9,2,0,0,2.0,1,0,0.0
169,3,2,9,1,0,0,-1,10,1,0,0,0.75,2,0,0.0
170,1,1,2,1,0,0,-1,3,0,0,0,0.3333333333333333,1,0,60.0
171,5,2,11,1,1,0,-1,12,0,0,0,5.0,2,0,60.0
172,1,0,0,0,0,0,-1,0,0,0,0,0.2,0,0,60.0
173,9,3,29,2,0,1,1,31,0,0,0,9.0,3,0,0.0
174,1,5,9,1,0,0,-1,10,0,0,0,0.1111111111111111,5,0,0.0
175,4,2,10,1,0,0,2,11,0,0,0,4.0,2,0,0.0
176,14,3,50,1,0,3,5,51,1,0,0,3.5,3,0,0.0
177,2,2,7,1,0,0,-1,8,0,0,0,0.14285714285714285,2,0,0.0
178,2,3,10,1,0,0,-1,11,0,0,0,1.0,3,0,0.0
179,4,2,11,1,0,0,-1,12,0,0,0,2.0,2,0,0.0
180,5,2,14,1,0,0,-1,15,0,0,0,1.25,2,0,0.0
181,2,3,10,1,0,0,-1,11,0,0,0,0.4,3,0,0.0
182,2,2,5,1,0,0,-1,6,0,0,0,1.0,2,0,0.0
183,5,3,21,1,0,0,-1,22,0,0,0,2.5,3,0,60.0
184,2,4,12,1,0,0,-1,13,0,0,0,0.4,4,0,0.0
185,4,3,14,1,0,0,-1,15,0,0,0,2.0,3,0,0.0
186,12,4,62,1,0,2,0,63,0,0,0,3.0,4,0,0.0
187,2,5,14,1,0,0,-1,15,0,0,0,0.16666666666666666,5,0,0.0
188,5,3,20,1,0,2,-1,21,0,0,0,2.5,3,0,0.0
189,3,5,22,1,0,0,-1,23,0,0,0,0.6,5,0,0.0
190,8,3,27,1,0,2,-1,28,2,0,0,2.6666666666666665,3,0,0.0
191,5,4,28,1,0,0,-1,29,1,0,0,0.625,4,0,0.0
192,2,4,11,1,0,0,-1,12,0,0,0,0.4,4,0,0.0
193,2,3,9,1,0,0,-1,10,0,0,0,1.0,3,0,60.0
194,10,3,38,1,0,0,-1,39,0,0,0,5.0,3,0,60.0
195,7,2,16,1,0,1,-1,17,0,0,0,0.7,2,0,60.0
196,3,1,6,1,0,0,-1,7,0,0,0,0.42857142857142855,1,0,60.0
197,1,1,2,1,0,0,-1,3,0,0,0,0.3333333333333333,1,0,0.0
198,2,2,7,1,0,0,-1,8,0,0,0,2.0,2,0,0.0
199,3,2,10,1,0,1,-1,11,0,0,0,1.5,2,0,0.0
200,2,1,4,1,0,1,-1,5,0,0,0,0.6666666666666666,1,0,0.0
201,4,2,9,1,0,0,2,10,0,0,0,2.0,2,0,0.0
202,2,2,6,1,0,0,-1,7,0,0,0,0.5,2,0,0.0
203,7,2,21,1,1,1,-1,22,0,0,0,3.5,2,0,60.0
204,1,0,0,0,1,0,-1,0,0,0,0,0.14285714285714285,0,0,60.0
205,3,3,13,1,0,0,-1,14,0,0,0,3.0,3,0,60.0
206,1,3,5,1,0,0,-1,6,0,0,0,0.3333333333333333,3,0,0.0
207,5,3,19,1,0,0,-1,20,0,0,0,5.0,3,0,60.0
208,1,1,1,1,0,0,-1,2,0,0,0,0.2,1,0,60.0
209,1,0,0,0,1,0,-1,0,0,0,0,1.0,0,0,60.0
210,6,3,26,1,0,0,1,27,0,0,0,6.0,3,0,60.0
211,7,3,23,1,0,0,-1,24,0,0,0,1.1666666666666667,3,0,0.0
212,4,2,12,1,0,0,-1,13,0,0,0,0.5714285714285714,2,0,60.0
213,6,2,18,1,1,0,0,19,0,0,0,1.5,2,0,0.0
214,3,2,8,0,0,1,0,8,1,0,0,0.5,2,0,60.0
215,3,2,10,1,0,0,-1,11,0,0,0,1.0,2,0,0.0
216,2,2,5,1,0,0,0,6,0,0,0,0.6666666666666666,2,0,0.0
217,5,2,14,1,0,0,-1,15,0,0,0,2.5,2,0,60.0
218,1,0,0,0,0,0,-1,0,0,0,0,0.2,0,0,60.0
219,1,1,2,1,0,0,-1,3,0,0,0,1.0,1,0,0.0
220,17,3,57,1,0,2,6,58,1,1,1,17.0,3,0,0.0
221,1,2,4,1,0,0,-1,5,0,0,0,0.058823529411764705,2,0,0.0
222,3,2,9,1,0,0,-1,10,1,0,0,3.0,2,0,0.0
223,5,2,15,1,0,1,-1,16,0,0,0,1.6666666666666667,2,0,0.0
224,3,2,7,1,0,1,-1,8,0,0,0,0.6,2,0,0.0
225,1,1,2,1,0,0,-1,3,0,0,0,0.3333333333333333,1,0,0.0
226,5,2,15,1,0,0,0,16,1,0,0,5.0,2,0,60.0
227,5,2,15,1,0,1,4,16,0,1,1,1.0,2,0,60.0
228,3,3,13,1,0,1,-1,14,0,0,0,0.6,3,0,60.0
229,1,1,2,1,0,0,-1,3,0,0,0,0.3333333333333333,1,0,31860.0
230,1,1,1,1,0,0,-1,2,2,0,0,1.0,1,0,16620.0
231,4,3,15,1,0,0,-1,16,0,0,0,4.0,3,0,16620.0
232,4,4,19,1,1,0,-1,20,0,0,0,1.0,4,0,16620.0
233,8,0,0,0,0,0,2,0,0,0,0,2.0,0,0,16620.0
234,11,0,0,0,0,0,1,0,0,0,0,1.375,0,0,7680.0
235,4,0,0,0,0,0,-1,0,0,0,0,0.36363636363636365,0,0,426240.0
236,0,0,0,0,0,0,4,0,0,1,1,0.0,0,0,93960.0
237,9,0,0,0,4,0,-1,0,0,0,0,0,0,0,15960.0
238,4,3,15,2,0,0,0,17,0,0,0,0.4444444444444444,3,0,36000.0
239,1,3,3,3,0,0,0,6,0,0,0,0.25,3,0,1260.0
240,2,4,10,2,0,0,0,12,0,0,0,2.0,4,0,1260.0
241,1,3,4,2,0,0,0,6,0,0,0,0.5,3,0,1260.0
242,8,3,29,2,0,0,4,31,0,1,1,8.0,3,0,1260.0
243,1,6,11,2,0,0,0,13,0,1,0,0.125,6,0,600.0
244,6,3,19,2,0,2,2,21,0,0,0,6.0,3,0,60.0
245,0,0,0,0,8,0,-1,0,0,0,0,0.0,0,0,60.0
246,6,4,27,1,0,0,-1,28,0,0,0,0,4,0,60.0
247,1,0,0,0,1,0,-1,0,0,0,0,0.16666666666666666,0,0,60.0
248,7,3,25,1,0,1,-1,26,1,0,0,7.0,3,0,60.0
249,5,2,15,1,0,0,-1,16,0,0,0,0.7142857142857143,2,0,60.0
250,1,0,0,0,1,0,-1,0,0,0,0,0.2,0,0,0.0
251,10,2,26,1,0,4,-1,27,0,0,0,10.0,2,0,120.0
252,1,0,0,0,2,0,-1,0,0,0,0,0.1,0,0,60.0
253,3,2,9,1,0,0,-1,10,0,0,0,3.0,2,0,0.0
254,6,3,20,1,0,0,-1,21,1,0,0,2.0,3,0,60000.0
255,3,1,5,0,0,1,7,5,0,1,0,0.5,1,0,240.0
256,9,2,28,1,0,1,-1,29,0,0,0,3.0,2,0,420.0
