serial no,average_word,word_length,up,low_ratio,smiley_count,stopword_usage,punctuation,msg_length,acro_line,elongation_vowel,suspension_point,imitation_rate,word_length,media_url,response_time
89,3,3,11,1,0,0,-1,12,0,0,0,1.0,3,0,0.0
90,6,2,15,1,0,1,-1,16,0,0,0,2.0,2,0,0.0
91,2,2,7,1,0,0,-1,8,0,0,0,0.3333333333333333,2,0,0.0
92,2,3,9,1,0,0,1,10,0,0,0,1.0,3,0,0.0
93,4,2,9,1,0,0,0,10,0,0,0,2.0,2,0,0.0
94,1,0,0,0,1,0,-1,0,0,0,0,0.25,0,0,0.0
95,1,2,3,1,1,0,-1,4,0,0,0,1.0,2,0,0.0
96,9,3,32,2,0,0,3,34,0,0,0,9.0,3,0,0.0
97,1,0,0,0,3,0,-1,0,0,0,0,0.1111111111111111,0,0,0.0
98,1,2,4,1,0,0,-1,5,0,1,0,1.0,2,0,0.0
99,3,4,17,1,0,0,0,18,0,0,0,3.0,4,0,0.0
100,1,0,0,0,2,0,-1,0,0,0,0,0.3333333333333333,0,0,0.0
101,6,3,24,1,0,0,1,25,0,0,0,6.0,3,0,0.0
102,3,2,8,1,0,0,0,9,0,0,0,0.5,2,0,0.0
103,1,2,4,1,0,0,-1,5,0,0,0,0.3333333333333333,2,0,0.0
104,2,2,5,1,0,0,-1,6,0,0,0,2.0,2,0,0.0
105,1,1,2,1,0,0,-1,3,0,0,0,0.5,1,0,0.0
106,5,2,15,1,0,0,-1,16,0,0,0,5.0,2,0,0.0
107,8,3,26,1,1,2,-1,27,2,0,0,1.6,3,0,0.0
108,7,2,19,1,1,1,-1,20,0,0,0,0.875,2,0,0.0
109,2,2,5,1,0,0,0,6,0,0,0,0.2857142857142857,2,0,0.0
110,4,2,9,1,0,0,-1,10,0,0,0,2.0,2,0,0.0
111,2,2,6,1,0,0,-1,7,0,0,0,0.5,2,0,0.0
112,2,2,5,1,0,0,-1,6,0,0,0,1.0,2,0,0.0
113,5,2,14,1,0,0,-1,15,0,0,0,2.5,2,0,0.0
114,4,2,10,1,0,0,-1,11,0,0,0,0.8,2,0,0.0
115,3,3,13,1,0,0,0,14,1,0,0,0.75,3,0,0.0
116,1,4,7,1,0,0,0,8,0,0,0,0.3333333333333333,4,0,0.0
117,1,2,3,1,0,0,-1,4,0,0,0,1.0,2,0,0.0
118,1,3,6,1,0,0,-1,7,0,0,0,1.0,3,0,0.0
119,7,2,19,1,0,3,-1,20,3,0,0,7.0,2,0,0.0
120,5,3,20,1,0,1,0,21,0,0,0,0.7142857142857143,3,0,0.0
121,9,4,41,1,0,3,0,42,2,0,0,1.8,4,0,0.0
122,5,3,19,1,0,2,-1,20,0,0,0,0.5555555555555556,3,0,0.0
123,4,2,13,1,0,0,1,14,0,0,0,0.8,2,0,0.0
124,1,0,0,0,0,0,1,0,0,0,0,0.25,0,0,0.0
125,1,1,2,1,0,0,-1,3,0,0,0,1.0,1,0,0.0
126,5,3,17,1,0,0,-1,18,1,0,0,5.0,3,0,0.0
127,6,3,22,1,0,0,-1,23,0,0,0,1.2,3,0,0.0
128,17,2,46,1,0,9,-1,47,2,0,0,2.8333333333333335,2,0,0.0
129,4,2,12,1,0,0,-1,13,0,0,0,0.23529411764705882,2,0,0.0
130,3,4,15,1,0,0,-1,16,0,0,0,0.75,4,0,0.0
131,4,4,19,1,0,1,0,20,0,0,0,1.3333333333333333,4,0,0.0
132,1,2,3,1,0,0,-1,4,0,0,0,0.25,2,0,0.0
133,4,3,17,1,0,0,-1,18,0,0,0,4.0,3,0,0.0
134,6,3,22,1,0,2,-1,23,0,0,0,1.5,3,0,0.0
135,2,5,15,1,0,0,-1,16,0,0,0,0.3333333333333333,5,0,0.0
136,3,2,8,1,0,1,-1,9,0,0,0,1.5,2,0,0.0
137,26,3,88,3,0,11,2,91,3,0,0,8.666666666666666,3,0,0.0
138,4,2,10,1,0,0,-1,11,0,0,0,0.15384615384615385,2,0,0.0
139,4,2,11,1,0,1,-1,12,0,0,0,1.0,2,0,0.0
140,7,4,34,1,1,0,-1,35,0,0,0,1.75,4,0,0.0
141,3,2,9,1,0,0,-1,10,0,0,0,0.42857142857142855,2,0,0.0
142,3,2,8,1,0,0,-1,9,0,0,0,1.0,2,0,0.0
143,7,2,20,1,0,0,-1,21,1,0,0,2.3333333333333335,2,0,0.0
144,3,2,7,1,0,0,-1,8,0,0,0,0.42857142857142855,2,0,0.0
145,2,2,5,1,0,1,-1,6,0,0,0,0.6666666666666666,2,0,0.0
146,6,3,22,1,0,0,-1,23,0,0,0,3.0,3,0,0.0
147,4,2,12,1,0,0,-1,13,0,0,0,0.6666666666666666,2,0,0.0
148,3,2,9,1,0,0,-1,10,0,0,0,0.75,2,0,0.0
149,1,2,3,1,0,0,0,4,0,0,0,0.3333333333333333,2,0,0.0
150,4,2,12,1,0,0,0,13,0,0,0,4.0,2,0,0.0
151,1,0,0,0,0,0,-1,0,0,0,0,0.25,0,0,0.0
152,1,2,4,1,0,0,-1,5,0,0,0,1.0,2,0,0.0
153,7,2,18,1,0,1,-1,19,0,0,0,7.0,2,0,0.0
154,2,1,4,1,0,0,-1,5,0,0,0,0.2857142857142857,1,0,0.0
155,2,2,5,1,0,0,-1,6,0,0,0,1.0,2,0,0.0
156,1,1,2,1,0,0,-1,3,0,0,0,0.5,1,0,0.0
157,1,1,2,1,0,0,-1,3,0,0,0,1.0,1,0,0.0
158,1,3,5,1,0,0,-1,6,0,0,0,1.0,3,0,0.0
159,3,2,9,1,0,0,-1,10,0,0,0,3.0,2,0,0.0
160,2,2,5,1,0,0,-1,6,0,0,0,0.6666666666666666,2,0,0.0
161,2,2,5,1,0,0,-1,6,0,0,0,1.0,2,0,0.0
162,1,2,4,1,0,0,-1,5,0,0,0,0.5,2,0,0.0
163,1,3,6,1,0,0,-1,7,0,0,0,1.0,3,0,0.0
164,2,5,14,1,0,0,-1,15,0,0,0,2.0,5,0,0.0
165,1,0,0,0,1,0,-1,0,0,0,0,0.5,0,0,0.0
166,1,1,1,1,0,0,-1,2,0,0,0,1.0,1,0,0.0
167,1,4,8,1,0,0,-1,9,0,0,0,1.0,4,0,0.0
168,1,2,4,1,0,0,-1,5,0,0,0,1.0,2,0,0.0
169,3,1,6,1,1,0,-1,7,0,0,0,3.0,1,0,0.0
170,4,2,13,1,0,0,-1,14,0,0,0,1.3333333333333333,2,0,0.0
171,6,3,20,1,0,1,-1,21,2,0,0,1.5,3,0,0.0
172,8,3,29,1,0,1,-1,30,2,0,0,1.3333333333333333,3,0,0.0
173,15,3,58,1,1,0,4,59,0,0,0,1.875,3,0,0.0
174,9,2,22,1,0,0,3,23,2,0,0,0.6,2,0,0.0
175,21,3,81,1,1,0,10,82,2,2,2,2.3333333333333335,3,0,0.0
176,1,0,0,0,3,0,-1,0,0,0,0,0.047619047619047616,0,0,0.0
177,7,4,36,1,1,0,3,37,0,0,0,7.0,4,0,0.0
178,8,2,20,2,0,0,0,22,0,0,0,1.1428571428571428,2,0,0.0
179,1,0,0,0,1,0,-1,0,0,0,0,0.125,0,0,0.0
180,4,2,10,1,0,1,1,11,2,0,0,4.0,2,0,0.0
181,1,0,0,0,0,0,-1,0,0,0,0,0.25,0,0,0.0
182,9,4,38,2,0,0,0,40,0,0,0,9.0,4,0,0.0
183,1,0,0,0,1,0,-1,0,0,0,0,0.1111111111111111,0,0,0.0
184,2,2,7,1,0,0,0,8,0,0,0,2.0,2,0,0.0
185,12,3,43,2,1,0,4,45,0,1,1,6.0,3,0,0.0
186,3,2,9,1,0,1,-1,10,0,0,0,0.25,2,0,0.0
187,3,2,10,1,0,0,-1,11,0,0,0,1.0,2,0,0.0
188,3,4,15,1,0,0,2,16,0,1,0,1.0,4,0,0.0
189,1,0,0,0,3,0,-1,0,0,0,0,0.3333333333333333,0,0,0.0
190,8,3,30,1,0,1,1,31,0,0,0,8.0,3,0,0.0
191,1,0,0,0,2,0,-1,0,0,0,0,0.125,0,0,0.0
192,2,2,5,1,0,0,-1,6,0,0,0,2.0,2,0,0.0
193,4,1,8,1,0,0,0,9,0,0,0,2.0,1,0,0.0
194,1,2,3,1,0,0,0,4,0,0,0,0.25,2,0,0.0
195,10,3,33,1,0,0,0,34,0,0,0,10.0,3,0,0.0
196,5,3,19,1,0,0,1,20,0,0,0,0.5,3,0,0.0
197,1,2,4,1,0,0,-1,5,0,0,0,0.2,2,0,0.0
198,4,4,21,1,1,0,-1,22,0,0,0,4.0,4,0,0.0
199,6,1,12,1,0,2,-1,13,0,0,0,1.5,1,0,0.0
200,2,2,5,1,0,0,-1,6,0,0,0,0.3333333333333333,2,0,0.0
201,1,1,1,1,0,0,-1,2,0,0,0,0.5,1,0,0.0
202,1,1,2,1,0,0,-1,3,0,0,0,1.0,1,0,0.0
203,7,2,21,1,0,0,0,22,0,0,0,7.0,2,0,0.0
204,3,2,8,1,0,0,0,9,0,0,0,0.42857142857142855,2,0,0.0
205,7,3,25,1,0,0,-1,26,0,0,0,2.3333333333333335,3,0,0.0
206,1,3,5,1,0,0,-1,6,0,0,0,0.14285714285714285,3,0,0.0
207,9,3,33,1,0,5,1,34,0,0,0,9.0,3,0,0.0
208,9,3,37,1,0,0,-1,38,0,0,0,1.0,3,0,0.0
209,24,3,90,1,0,6,4,91,5,0,0,2.6666666666666665,3,0,0.0
210,5,3,20,1,0,0,2,21,0,1,1,0.20833333333333334,3,0,0.0
211,21,3,77,3,0,4,7,80,4,2,2,4.2,3,0,0.0
212,3,3,13,1,0,0,2,14,0,1,1,0.14285714285714285,3,0,0.0
213,1,3,5,1,0,0,-1,6,0,0,0,0.3333333333333333,3,0,0.0
214,1,3,5,1,0,0,-1,6,0,0,0,1.0,3,0,0.0
215,1,3,5,1,0,0,-1,6,0,0,0,1.0,3,0,0.0
216,1,3,5,1,0,0,-1,6,0,0,0,1.0,3,0,0.0
217,3,2,7,1,0,2,-1,8,0,0,0,3.0,2,0,0.0
218,4,2,9,1,0,0,0,10,0,0,0,1.3333333333333333,2,0,0.0
219,3,2,9,1,0,0,-1,10,0,0,0,0.75,2,0,0.0
220,3,3,11,1,0,0,-1,12,0,0,0,1.0,3,0,0.0
221,7,4,35,1,0,0,-1,36,0,0,0,2.3333333333333335,4,0,0.0
222,13,3,54,1,0,0,2,55,2,1,1,1.8571428571428572,3,0,0.0
223,1,5,9,1,0,0,-1,10,0,1,0,0.07692307692307693,5,0,0.0
224,1,7,13,1,0,0,-1,14,0,1,0,1.0,7,0,0.0
225,7,2,17,1,0,0,0,18,0,0,0,7.0,2,0,0.0
226,11,3,35,1,0,0,-1,36,1,0,0,1.5714285714285714,3,0,0.0
227,8,2,25,1,0,1,-1,26,0,0,0,0.7272727272727273,2,0,0.0
228,1,3,6,1,0,0,2,7,0,1,1,0.125,3,0,0.0
229,5,2,14,1,0,0,-1,15,0,0,0,5.0,2,0,0.0
230,4,3,14,1,3,0,-1,15,0,0,0,0.8,3,0,0.0
231,1,0,0,0,2,0,-1,0,0,0,0,0.25,0,0,0.0
232,3,2,10,1,0,0,-1,11,0,0,0,3.0,2,0,0.0
233,1,2,3,1,0,0,-1,4,0,0,0,0.3333333333333333,2,0,0.0
234,4,2,9,2,0,0,-1,11,2,0,0,4.0,2,0,0.0
235,11,3,42,1,0,0,2,43,0,1,1,2.75,3,0,0.0
236,8,4,36,1,0,0,-1,37,0,0,0,0.7272727272727273,4,0,0.0
237,5,3,19,1,0,0,-1,20,0,0,0,0.625,3,0,0.0
238,2,3,9,1,0,0,-1,10,0,0,0,0.4,3,0,0.0
239,1,0,0,0,1,0,-1,0,0,0,0,0.5,0,0,0.0
240,5,3,17,1,0,0,-1,18,0,0,0,5.0,3,0,0.0
241,2,2,6,1,0,0,-1,7,0,0,0,0.4,2,0,0.0
242,9,3,31,1,0,0,-1,32,0,0,0,4.5,3,0,0.0
243,8,3,29,1,0,0,-1,30,1,0,0,0.8888888888888888,3,0,0.0
244,5,3,18,1,0,1,-1,19,0,0,0,0.625,3,0,0.0
245,5,1,8,0,0,1,0,8,0,0,0,1.0,1,0,0.0
246,6,2,16,1,0,1,-1,17,0,0,0,1.2,2,0,0.0
247,2,2,7,1,0,0,-1,8,0,0,0,0.3333333333333333,2,0,0.0
248,3,1,6,1,0,0,-1,7,0,0,0,1.5,1,0,0.0
249,3,2,9,1,0,0,-1,10,0,0,0,1.0,2,0,0.0
250,2,1,4,1,0,0,-1,5,0,0,0,0.6666666666666666,1,0,0.0
251,8,4,35,1,0,0,-1,36,1,0,0,4.0,4,0,0.0
252,1,0,0,0,1,0,-1,0,0,0,0,0.125,0,0,0.0
253,3,4,15,1,0,0,-1,16,0,0,0,3.0,4,0,0.0
254,1,0,0,0,3,0,-1,0,0,0,0,0.3333333333333333,0,0,0.0
255,4,2,11,1,0,1,-1,12,1,0,0,4.0,2,0,0.0
256,1,0,0,0,0,0,-1,0,0,0,0,0.25,0,0,0.0
257,1,0,0,0,0,0,-1,0,0,0,0,1.0,0,0,0.0
258,12,3,47,1,0,0,-1,48,0,0,0,12.0,3,0,0.0
259,1,0,0,0,3,0,-1,0,0,0,0,0.08333333333333333,0,0,0.0
260,8,2,24,1,0,0,-1,25,0,0,0,8.0,2,0,0.0
261,3,2,10,1,0,0,-1,11,0,0,0,0.375,2,0,0.0
262,3,2,7,1,0,0,0,8,0,0,0,1.0,2,0,0.0
263,1,2,3,1,0,0,-1,4,0,0,0,0.3333333333333333,2,0,0.0
264,2,1,3,1,0,0,-1,4,4,0,0,2.0,1,0,0.0
265,2,3,10,1,0,0,-1,11,0,0,0,1.0,3,0,0.0
266,1,2,3,1,0,0,-1,4,0,0,0,0.5,2,0,0.0
267,9,3,30,1,0,4,-1,31,0,0,0,9.0,3,0,0.0
268,1,0,0,0,2,0,-1,0,0,0,0,0.1111111111111111,0,0,0.0
269,9,3,29,1,3,0,1,30,0,0,0,9.0,3,0,0.0
270,2,3,8,1,0,0,-1,9,0,0,0,0.2222222222222222,3,0,0.0
271,1,2,4,1,0,0,-1,5,0,0,0,0.5,2,0,0.0
272,7,4,34,2,0,1,4,36,3,0,0,7.0,4,0,0.0
273,1,1,1,1,0,0,-1,2,0,0,0,0.14285714285714285,1,0,0.0
274,18,2,55,1,0,1,4,56,2,1,1,18.0,2,0,0.0
275,1,0,0,0,1,0,-1,0,0,0,0,0.05555555555555555,0,0,0.0
276,14,3,48,1,0,2,2,49,2,0,0,14.0,3,0,0.0
277,6,3,20,1,0,0,-1,21,0,0,0,0.42857142857142855,3,0,0.0
278,15,3,56,1,0,5,2,57,3,0,0,2.5,3,0,0.0
279,3,3,13,1,0,0,-1,14,0,0,0,0.2,3,0,0.0
280,5,3,21,1,0,0,-1,22,1,0,0,1.6666666666666667,3,0,0.0
281,1,0,0,0,1,0,-1,0,0,0,0,0.2,0,0,0.0
282,2,2,5,1,0,0,-1,6,0,0,0,2.0,2,0,0.0
283,1,2,3,1,0,0,-1,4,0,0,0,0.5,2,0,0.0
284,1,1,1,1,0,0,-1,2,0,0,0,1.0,1,0,0.0
285,1,2,3,1,0,0,-1,4,0,0,0,1.0,2,0,0.0
286,1,2,4,0,0,0,0,4,0,0,0,1.0,2,0,0.0
287,2,2,5,1,0,0,-1,6,0,0,0,2.0,2,0,0.0
288,2,2,5,1,0,0,-1,6,0,0,0,1.0,2,0,0.0
289,6,2,17,1,0,0,0,18,0,0,0,3.0,2,0,0.0
290,4,2,11,1,0,0,-1,12,2,0,0,0.6666666666666666,2,0,0.0
291,3,5,21,1,0,0,-1,22,0,0,0,0.75,5,0,0.0
292,2,2,5,1,0,0,-1,6,0,0,0,0.6666666666666666,2,0,0.0
293,2,1,4,1,1,0,-1,5,0,0,0,1.0,1,0,0.0
294,4,2,13,1,0,0,-1,14,0,0,0,2.0,2,0,0.0
295,1,1,2,1,0,0,-1,3,0,0,0,0.25,1,0,0.0
296,2,2,5,1,0,0,-1,6,1,0,0,2.0,2,0,0.0
297,2,3,9,1,0,0,-1,10,0,0,0,1.0,3,0,0.0
298,6,3,20,1,0,1,-1,21,0,0,0,3.0,3,0,0.0
299,1,2,3,1,0,0,-1,4,0,0,0,0.16666666666666666,2,0,0.0
300,1,0,0,0,1,0,-1,0,0,0,0,1.0,0,0,0.0
301,3,3,11,1,0,0,1,12,1,0,0,3.0,3,0,0.0
302,6,3,26,1,1,0,1,27,0,0,0,2.0,3,0,0.0
303,1,1,2,1,0,0,-1,3,0,0,0,0.16666666666666666,1,0,0.0
304,7,3,26,1,0,1,-1,27,1,0,0,7.0,3,0,0.0
305,4,2,11,1,0,0,-1,12,0,0,0,0.5714285714285714,2,0,0.0
306,1,2,3,1,0,0,0,4,0,0,0,0.25,2,0,0.0
307,9,3,35,1,0,0,-1,36,0,0,0,9.0,3,0,0.0
308,3,2,8,1,0,0,-1,9,0,0,0,0.3333333333333333,2,0,0.0
309,4,2,13,1,0,0,-1,14,0,0,0,1.3333333333333333,2,0,0.0
310,3,2,10,1,0,0,-1,11,0,0,0,0.75,2,0,0.0
311,9,2,26,1,1,0,-1,27,0,0,0,3.0,2,0,0.0
312,7,3,24,1,0,0,-1,25,0,0,0,0.7777777777777778,3,0,0.0
313,1,0,0,0,1,0,-1,0,0,0,0,0.14285714285714285,0,0,0.0
314,6,2,19,1,0,0,-1,20,1,0,0,6.0,2,0,0.0
315,1,0,0,0,1,0,-1,0,0,0,0,0.16666666666666666,0,0,0.0
316,4,2,12,1,0,0,-1,13,0,0,0,4.0,2,0,0.0
317,10,3,40,1,0,0,-1,41,0,0,0,2.5,3,0,0.0
318,4,3,17,1,0,0,-1,18,0,0,0,0.4,3,0,0.0
319,3,3,15,0,0,0,2,15,0,0,0,0.75,3,0,0.0
320,5,2,14,2,0,1,-1,16,0,0,0,1.6666666666666667,2,0,0.0
321,2,1,3,1,0,0,-1,4,0,0,0,0.4,1,0,0.0
322,7,3,23,1,0,0,-1,24,0,0,0,3.5,3,0,0.0
323,5,2,13,1,0,0,-1,14,1,0,0,0.7142857142857143,2,0,0.0
324,4,3,16,1,0,0,-1,17,0,0,0,0.8,3,0,0.0
325,8,3,27,1,0,0,1,28,1,0,0,2.0,3,0,0.0
326,3,3,13,1,0,0,1,14,0,0,0,0.375,3,0,0.0
327,6,3,20,1,1,0,-1,21,0,0,0,2.0,3,0,0.0
328,1,0,0,0,3,0,-1,0,0,0,0,0.16666666666666666,0,0,0.0
329,22,3,88,1,0,0,7,89,0,0,0,22.0,3,0,0.0
330,2,2,7,1,0,0,0,8,0,0,0,0.09090909090909091,2,0,0.0
331,8,4,37,1,0,0,4,38,0,1,1,4.0,4,0,0.0
332,1,2,4,1,0,0,-1,5,0,1,0,0.125,2,0,0.0
333,9,2,25,1,0,3,2,26,2,1,1,9.0,2,0,0.0
334,7,4,31,1,0,0,3,32,0,0,0,0.7777777777777778,4,0,0.0
335,1,1,2,1,0,0,-1,3,0,0,0,0.14285714285714285,1,0,0.0
336,10,2,30,2,0,0,1,32,0,0,0,10.0,2,0,0.0
337,6,3,24,1,0,0,1,25,0,0,0,0.6,3,0,0.0
338,3,2,10,1,0,0,0,11,0,0,0,0.5,2,0,0.0
339,1,3,5,1,0,0,0,6,0,0,0,0.3333333333333333,3,0,0.0
340,8,4,40,1,0,1,-1,41,0,0,0,8.0,4,0,0.0
341,3,2,7,1,0,0,0,8,0,0,0,0.375,2,0,0.0
342,3,2,7,1,0,0,-1,8,0,0,0,1.0,2,0,0.0
343,8,2,20,2,0,2,0,22,1,0,0,2.6666666666666665,2,0,0.0
344,4,2,12,1,0,0,-1,13,0,0,0,0.5,2,0,0.0
345,6,3,21,1,0,0,-1,22,0,0,0,1.5,3,0,0.0
346,2,2,5,1,0,0,-1,6,0,0,0,0.3333333333333333,2,0,0.0
347,6,3,25,1,0,0,0,26,0,0,0,3.0,3,0,0.0
348,2,1,3,1,1,0,-1,4,0,0,0,0.3333333333333333,1,0,0.0
349,6,2,15,1,0,2,1,16,1,0,0,3.0,2,0,0.0
350,4,2,11,1,0,0,-1,12,0,0,0,0.6666666666666666,2,0,0.0
351,13,3,54,1,0,0,3,55,1,0,0,3.25,3,0,0.0
352,3,2,8,1,0,0,2,9,1,0,0,0.23076923076923078,2,0,0.0
353,18,2,55,1,0,3,2,56,4,0,0,6.0,2,0,0.0
354,1,2,3,1,0,0,-1,4,0,0,0,0.05555555555555555,2,0,0.0
355,1,1,2,1,0,0,-1,3,0,0,0,1.0,1,0,0.0
356,3,2,8,1,0,0,-1,9,0,0,0,3.0,2,0,0.0
357,1,1,2,1,0,0,-1,3,0,0,0,0.3333333333333333,1,0,0.0
358,4,2,12,1,0,0,-1,13,0,0,0,4.0,2,0,0.0
359,7,3,24,1,0,2,-1,25,0,0,0,1.75,3,0,0.0
360,3,4,16,1,0,0,1,17,2,0,0,0.42857142857142855,4,0,0.0
361,11,3,45,1,0,1,-1,46,0,0,0,3.6666666666666665,3,0,0.0
