serial no,average_word,word_length,up,low_ratio,smiley_count,stopword_usage,punctuation,msg_length,acro_line,elongation_vowel,suspension_point,imitation_rate,word_length,media_url
69,4,4,19,1,0,0,-1,20,0,0,0,0.5714285714285714,4,0
70,2,1,4,0,0,0,0,4,0,0,0,0.5,1,0
71,1,0,0,0,1,0,-1,0,0,0,0,0.5,0,0
72,3,1,6,1,0,0,-1,7,0,0,0,3.0,1,0
73,7,2,21,1,1,0,0,22,0,0,0,2.3333333333333335,2,0
74,11,4,48,1,0,0,1,49,0,0,0,1.5714285714285714,4,0
75,4,2,10,1,0,0,-1,11,0,0,0,0.36363636363636365,2,0
76,3,2,7,1,0,0,1,8,0,0,0,0.75,2,0
77,8,3,30,1,0,0,-1,31,0,0,0,2.6666666666666665,3,0
78,7,2,17,1,0,0,2,18,0,0,0,0.875,2,0
79,3,2,8,0,0,0,1,8,0,0,0,0.42857142857142855,2,0
80,2,2,6,0,0,0,1,6,0,0,0,0.6666666666666666,2,0
81,2,1,4,0,0,0,1,4,0,0,0,1.0,1,0
82,2,2,7,0,0,0,1,7,0,0,0,1.0,2,0
83,1,2,3,1,0,0,-1,4,0,0,0,0.5,2,0
84,6,3,21,1,0,0,-1,22,0,0,0,6.0,3,0
85,8,3,32,1,0,0,-1,33,0,0,0,1.3333333333333333,3,0
86,11,4,48,1,0,0,-1,49,0,0,0,1.375,4,0
87,9,2,27,1,0,0,1,28,0,0,0,0.8181818181818182,2,0
88,3,2,10,1,0,0,-1,11,0,0,0,0.3333333333333333,2,0
89,3,2,9,1,0,0,-1,10,0,0,0,1.0,2,0
90,3,2,9,1,0,0,-1,10,0,0,0,1.0,2,0
91,3,2,10,1,0,0,-1,11,0,0,0,1.0,2,0
92,9,3,34,1,0,0,-1,35,0,0,0,3.0,3,0
93,3,2,10,1,0,0,-1,11,0,0,0,0.3333333333333333,2,0
94,5,3,21,1,0,0,-1,22,0,0,0,1.6666666666666667,3,0
95,22,3,88,1,0,0,0,89,0,0,0,4.4,3,0
96,1,3,5,1,0,0,0,6,0,0,0,0.045454545454545456,3,0
97,5,3,22,1,0,0,0,23,0,0,0,5.0,3,0
98,10,3,38,1,0,0,1,39,1,0,0,2.0,3,0
99,7,3,27,1,0,0,0,28,0,0,0,0.7,3,0
100,5,4,26,1,0,0,0,27,0,0,0,0.7142857142857143,4,0
101,5,3,19,1,0,0,-1,20,0,0,0,1.0,3,0
102,8,3,27,1,0,0,0,28,0,0,0,1.6,3,0
103,8,3,32,2,0,0,0,34,0,0,0,1.0,3,0
104,8,3,31,1,1,0,-1,32,0,0,0,1.0,3,0
105,8,2,23,1,1,0,-1,24,0,0,0,1.0,2,0
106,10,3,37,1,0,0,0,38,0,0,0,1.25,3,0
107,33,3,132,1,0,0,2,133,0,0,0,3.3,3,0
108,18,3,66,1,1,0,0,67,0,0,0,0.5454545454545454,3,0
109,4,3,15,1,0,0,0,16,0,0,0,0.2222222222222222,3,0
110,10,3,39,1,0,0,0,40,0,0,0,2.5,3,0
111,5,3,17,1,0,0,0,18,0,0,0,0.5,3,0
112,10,3,36,1,0,1,-1,37,0,0,0,2.0,3,0
113,2,0,1,1,1,0,-1,2,1,0,0,0.2,0,0
114,5,3,22,1,0,0,-1,23,0,0,0,2.5,3,0
115,2,3,8,1,0,0,-1,9,1,0,0,0.4,3,0
116,21,3,79,1,0,0,0,80,0,0,0,10.5,3,0
117,3,3,12,1,0,0,-1,13,0,0,0,0.14285714285714285,3,0
118,19,3,76,1,0,0,-1,77,1,0,0,6.333333333333333,3,0
119,16,4,70,1,0,1,-1,71,0,0,0,0.8421052631578947,4,0
120,10,2,30,1,1,0,-1,31,0,0,0,0.625,2,0
121,1,2,3,1,0,0,-1,4,0,0,0,0.1,2,0
122,13,3,53,1,0,5,0,54,1,0,0,13.0,3,0
123,6,4,27,1,0,0,-1,28,0,0,0,0.46153846153846156,4,0
124,4,2,11,1,0,0,0,12,0,0,0,0.6666666666666666,2,0
125,1,0,0,0,1,0,-1,0,0,0,0,0.25,0,0
126,1,2,3,1,0,0,-1,4,0,0,0,1.0,2,0
127,7,3,25,1,0,0,0,26,0,0,0,7.0,3,0
128,2,2,7,1,0,0,0,8,0,0,0,0.2857142857142857,2,0
129,5,2,16,1,0,0,0,17,0,0,0,2.5,2,0
130,1,1,1,1,0,0,-1,2,0,0,0,0.2,1,0
131,11,2,33,1,1,0,-1,34,0,0,0,11.0,2,0
132,6,2,16,1,1,0,-1,17,0,0,0,0.5454545454545454,2,0
133,5,4,23,1,0,0,-1,24,0,0,0,0.8333333333333334,4,0
134,12,3,48,2,0,0,0,50,0,0,0,2.4,3,0
135,8,3,29,1,0,0,0,30,0,0,0,0.6666666666666666,3,0
136,6,3,25,1,1,0,-1,26,0,0,0,0.75,3,0
137,8,4,34,4,0,0,0,38,0,0,0,1.3333333333333333,4,0
138,7,3,23,1,0,0,-1,24,0,0,0,0.875,3,0
139,9,4,41,2,0,0,0,43,0,0,0,1.2857142857142858,4,0
140,3,2,7,1,0,1,-1,8,1,0,0,0.3333333333333333,2,0
141,1,3,5,1,0,0,-1,6,0,0,0,0.3333333333333333,3,0
142,3,3,11,1,0,0,-1,12,0,0,0,3.0,3,0
143,3,1,3,1,1,0,0,4,0,0,0,1.0,1,0
144,9,3,31,1,1,0,0,32,0,0,0,3.0,3,0
145,1,2,3,1,0,0,0,4,0,0,0,0.1111111111111111,2,0
146,5,2,15,1,1,0,-1,16,0,0,0,5.0,2,0
147,6,2,19,1,0,0,-1,20,0,0,0,1.2,2,0
148,8,3,28,2,1,0,1,30,0,0,0,1.3333333333333333,3,0
149,2,3,10,1,0,0,0,11,0,0,0,0.25,3,0
150,5,3,17,1,0,0,0,18,0,0,0,2.5,3,0
151,2,1,4,1,0,0,0,5,0,0,0,0.4,1,0
152,1,1,2,1,0,0,0,3,0,0,0,0.5,1,0
153,5,2,15,1,0,0,-1,16,0,0,0,5.0,2,0
154,1,1,1,1,0,0,-1,2,1,0,0,0.2,1,0
155,2,2,7,1,0,0,0,8,0,0,0,2.0,2,0
156,6,3,23,1,0,0,-1,24,0,0,0,3.0,3,0
157,1,0,0,0,1,0,-1,0,0,0,0,0.16666666666666666,0,0
158,6,3,23,1,0,0,0,24,0,0,0,6.0,3,0
159,2,2,5,1,0,0,-1,6,0,0,0,0.3333333333333333,2,0
160,7,4,33,1,0,0,-1,34,0,0,0,3.5,4,0
161,6,3,21,1,0,0,0,22,0,0,0,0.8571428571428571,3,0
162,8,3,27,1,1,0,-1,28,0,0,0,1.3333333333333333,3,0
163,7,2,20,1,0,0,1,21,1,0,0,0.875,2,0
164,7,3,23,1,0,0,-1,24,0,0,0,1.0,3,0
165,8,2,25,1,0,0,-1,26,0,0,0,1.1428571428571428,2,0
166,5,3,21,1,0,0,-1,22,0,0,0,0.625,3,0
167,11,2,32,1,1,0,-1,33,0,0,0,2.2,2,0
168,1,2,3,1,0,0,0,4,0,0,0,0.09090909090909091,2,0
169,11,3,42,1,0,0,-1,43,0,0,0,11.0,3,0
170,7,2,22,1,1,0,-1,23,0,0,0,0.6363636363636364,2,0
171,5,3,21,1,0,0,-1,22,0,0,0,0.7142857142857143,3,0
172,5,3,19,3,0,0,0,22,0,0,0,1.0,3,0
173,13,3,41,1,1,0,-1,42,0,0,0,2.6,3,0
174,16,3,52,2,1,0,0,54,0,0,0,1.2307692307692308,3,0
175,14,3,57,2,1,0,0,59,0,0,0,0.875,3,0
176,4,1,8,1,1,0,-1,9,0,0,0,0.2857142857142857,1,0
177,7,3,26,1,0,0,-1,27,0,0,0,1.75,3,0
178,6,3,20,1,0,0,-1,21,0,0,0,0.8571428571428571,3,0
179,7,2,21,1,1,0,-1,22,0,0,0,1.1666666666666667,2,0
180,6,3,22,1,0,0,-1,23,0,0,0,0.8571428571428571,3,0
181,1,0,0,0,1,0,-1,0,0,0,0,0.16666666666666666,0,0
182,7,3,30,1,1,0,-1,31,0,0,0,7.0,3,0
183,7,2,22,1,0,0,-1,23,0,0,0,1.0,2,0
184,1,0,0,0,2,0,-1,0,0,0,0,0.14285714285714285,0,0
185,4,3,16,1,0,0,0,17,0,0,0,4.0,3,0
186,7,3,23,2,0,0,0,25,1,0,0,1.75,3,0
187,8,5,48,1,0,0,-1,49,0,0,0,1.1428571428571428,5,0
188,11,3,35,1,0,0,-1,36,0,0,0,1.375,3,0
189,3,2,9,1,0,0,-1,10,0,0,0,0.2727272727272727,2,0
190,5,3,17,1,0,0,-1,18,0,0,0,1.6666666666666667,3,0
191,8,3,27,1,0,0,0,28,0,0,0,1.6,3,0
192,4,2,11,1,0,0,-1,12,0,0,0,0.5,2,0
193,10,3,32,2,0,0,0,34,0,0,0,2.5,3,0
194,9,2,24,1,0,0,1,25,1,0,0,0.9,2,0
195,8,3,31,2,0,0,1,33,0,0,0,0.8888888888888888,3,0
196,2,2,7,1,0,0,-1,8,0,0,0,0.25,2,0
197,1,2,4,1,0,0,-1,5,0,0,0,0.5,2,0
198,4,6,30,1,0,0,-1,31,0,0,0,4.0,6,0
199,3,3,11,1,0,0,-1,12,0,0,0,0.75,3,0
200,5,3,19,1,0,2,0,20,0,0,0,1.6666666666666667,3,0
201,8,3,26,1,0,0,-1,27,0,0,0,1.6,3,0
202,5,3,18,1,0,0,0,19,0,0,0,0.625,3,0
203,1,0,0,0,0,0,0,0,0,0,0,0.2,0,0
204,1,1,1,1,0,0,-1,2,1,0,0,1.0,1,0
205,2,2,6,1,0,0,-1,7,0,0,0,2.0,2,0
206,3,2,10,1,0,0,-1,11,0,0,0,1.5,2,0
207,2,2,5,1,0,0,0,6,0,0,0,0.6666666666666666,2,0
208,2,2,6,1,0,0,-1,7,0,0,0,1.0,2,0
209,8,3,27,1,1,0,-1,28,0,0,0,4.0,3,0
210,4,2,12,1,0,0,-1,13,0,0,0,0.5,2,0
211,9,3,35,1,0,0,0,36,0,0,0,2.25,3,0
212,8,3,27,2,0,0,1,29,0,0,0,0.8888888888888888,3,0
213,9,3,36,1,0,0,-1,37,0,0,0,1.125,3,0
214,5,2,12,1,1,0,-1,13,0,0,0,0.5555555555555556,2,0
215,7,2,20,1,1,0,0,21,0,0,0,1.4,2,0
216,9,3,37,1,1,0,-1,38,0,0,0,1.2857142857142858,3,0
217,11,3,40,2,0,0,0,42,0,0,0,1.2222222222222223,3,0
218,3,2,9,1,0,0,0,10,0,0,0,0.2727272727272727,2,0
219,4,2,11,1,0,0,-1,12,0,0,0,1.3333333333333333,2,0
220,4,4,19,1,0,0,-1,20,0,0,0,1.0,4,0
221,1,0,0,0,1,0,-1,0,0,0,0,0.25,0,0
222,7,3,30,1,1,0,0,31,0,0,0,7.0,3,0
223,2,3,8,1,1,0,-1,9,0,0,0,0.2857142857142857,3,0
224,7,2,20,1,1,0,-1,21,0,0,0,3.5,2,0
225,2,4,12,1,0,0,0,13,0,0,0,0.2857142857142857,4,0
226,0,0,11,1,0,0,0,0,0,0,0,0.0,0,1
227,6,3,21,1,1,0,-1,22,0,0,0,0,3,0
228,7,2,20,1,1,0,0,21,0,0,0,1.1666666666666667,2,0
229,7,3,28,2,0,0,1,30,0,0,0,1.0,3,0
230,15,4,66,2,1,0,0,68,0,0,0,2.142857142857143,4,0
231,1,0,0,0,1,0,-1,0,0,0,0,0.06666666666666667,0,0
232,6,3,26,1,0,0,0,27,0,0,0,6.0,3,0
233,1,2,3,1,0,0,-1,4,0,0,0,0.16666666666666666,2,0
234,8,4,35,1,0,0,-1,36,0,0,0,8.0,4,0
235,0,0,11,1,0,0,0,0,0,0,0,0.0,0,1
236,5,2,16,1,0,0,0,17,0,0,0,0,2,0
237,4,2,10,1,0,0,0,11,0,0,0,0.8,2,0
238,3,2,7,1,1,0,-1,8,0,1,0,0.75,2,0
239,7,4,35,2,0,0,0,37,0,0,0,2.3333333333333335,4,0
240,4,3,14,1,0,0,0,15,0,0,0,0.5714285714285714,3,0
241,13,3,43,2,0,3,2,45,1,0,0,3.25,3,0
242,4,3,16,1,0,0,0,17,0,0,0,0.3076923076923077,3,0
243,6,3,25,1,0,0,0,26,0,0,0,1.5,3,0
244,5,2,13,1,1,0,-1,14,0,0,0,0.8333333333333334,2,0
245,12,3,49,2,0,0,1,51,0,0,0,2.4,3,0
246,12,3,44,3,0,0,2,47,0,0,0,1.0,3,0
247,2,2,6,1,0,0,-1,7,0,0,0,0.16666666666666666,2,0
248,3,3,12,1,0,0,-1,13,0,0,0,1.5,3,0
249,4,4,21,1,0,0,-1,22,0,0,0,1.3333333333333333,4,0
250,4,3,15,1,0,0,-1,16,0,0,0,1.0,3,0
251,1,3,5,1,0,0,-1,6,0,0,0,0.25,3,0
252,4,3,17,1,0,0,-1,18,0,0,0,4.0,3,0
253,3,1,6,1,0,0,-1,7,2,0,0,0.75,1,0
254,4,2,11,1,2,0,-1,12,0,0,0,1.3333333333333333,2,0
255,3,3,11,1,0,0,-1,12,0,0,0,0.75,3,0
256,3,3,11,1,0,0,-1,12,0,0,0,1.0,3,0
257,3,2,9,1,0,0,0,10,0,0,0,1.0,2,0
258,2,2,7,1,0,0,0,8,0,0,0,0.6666666666666666,2,0
259,0,0,11,1,0,0,0,0,0,0,0,0.0,0,1
260,0,0,11,1,0,0,0,0,0,0,0,0,0,1
261,5,3,19,1,0,0,-1,20,0,0,0,0,3,0
262,10,2,28,1,1,0,-1,29,1,0,0,2.0,2,0
263,1,2,4,1,0,0,-1,5,0,0,0,0.1,2,0
264,1,0,0,0,0,0,1,0,0,0,0,1.0,0,0
265,13,3,45,0,0,0,0,45,0,0,0,13.0,3,0
266,1,1,2,0,0,0,-1,2,0,0,0,0.07692307692307693,1,0
267,6,3,22,0,0,0,-1,22,0,0,0,6.0,3,0
268,4,2,9,1,2,0,-1,10,0,0,0,0.6666666666666666,2,0
269,5,2,15,1,1,0,-1,16,0,0,0,1.25,2,0
270,4,3,17,1,0,0,0,18,0,0,0,0.8,3,0
271,2,1,4,1,0,0,-1,5,0,0,0,0.5,1,0
272,4,3,18,1,0,0,0,19,0,0,0,2.0,3,0
273,12,3,45,2,1,0,0,47,1,0,0,3.0,3,0
274,6,3,23,1,0,0,0,24,0,0,0,0.5,3,0
275,2,2,5,1,0,0,-1,6,0,0,0,0.3333333333333333,2,0
276,4,3,17,1,0,0,-1,18,1,0,0,2.0,3,0
277,1,0,0,1,0,0,0,1,0,0,0,0.25,0,0
278,5,2,16,0,0,0,0,16,0,0,0,5.0,2,0
279,5,2,13,0,0,0,1,13,0,0,0,1.0,2,0
280,5,3,17,1,0,0,-1,18,0,0,0,1.0,3,0
281,2,2,6,1,0,0,-1,7,0,0,0,0.4,2,0
282,9,3,34,1,0,0,-1,35,0,0,0,4.5,3,0
283,6,3,24,1,0,0,0,25,0,0,0,0.6666666666666666,3,0
284,6,3,22,1,0,0,-1,23,0,0,0,1.0,3,0
285,6,3,20,1,0,0,-1,21,0,0,0,1.0,3,0
286,8,2,25,1,0,3,-1,26,3,0,0,1.3333333333333333,2,0
287,2,1,4,1,0,0,-1,5,0,0,0,0.25,1,0
288,10,3,38,1,0,0,-1,39,1,0,0,5.0,3,0
289,1,1,1,1,0,0,-1,2,1,0,0,0.1,1,0
290,4,2,12,2,1,0,0,14,0,0,0,4.0,2,0
291,3,3,11,1,0,0,-1,12,0,0,0,0.75,3,0
292,7,3,28,1,0,0,-1,29,0,0,0,2.3333333333333335,3,0
293,4,3,15,1,0,0,-1,16,0,0,0,0.5714285714285714,3,0
294,5,4,26,1,0,0,-1,27,0,0,0,1.25,4,0
295,7,3,25,1,0,0,-1,26,0,0,0,1.4,3,0
296,9,3,31,1,1,0,-1,32,0,0,0,1.2857142857142858,3,0
297,5,3,17,2,0,0,0,19,0,0,0,0.5555555555555556,3,0
298,4,3,16,1,0,0,-1,17,0,0,0,0.8,3,0
299,1,0,0,0,1,0,-1,0,0,0,0,0.25,0,0
300,11,3,40,1,0,0,-1,41,0,0,0,11.0,3,0
301,4,3,16,1,0,0,0,17,0,0,0,0.36363636363636365,3,0
302,1,2,4,1,0,0,-1,5,0,0,0,0.25,2,0
303,2,2,7,1,0,0,-1,8,0,0,0,2.0,2,0
304,1,0,0,0,2,0,-1,0,0,0,0,0.5,0,0
305,8,3,30,1,1,0,-1,31,0,0,0,8.0,3,0
306,3,2,9,1,0,0,-1,10,0,0,0,0.375,2,0
307,3,3,11,1,0,0,-1,12,0,0,0,1.0,3,0
308,3,3,13,1,0,0,-1,14,0,0,0,1.0,3,0
309,5,3,21,1,0,0,-1,22,0,0,0,1.6666666666666667,3,0
310,3,2,9,1,0,0,0,10,0,0,0,0.6,2,0
311,1,0,0,0,1,0,-1,0,0,0,0,0.3333333333333333,0,0
312,1,1,2,1,0,0,-1,3,0,0,0,1.0,1,0
313,1,0,0,0,1,0,-1,0,0,0,0,1.0,0,0
314,9,2,27,1,1,0,-1,28,0,0,0,9.0,2,0
315,5,3,20,1,0,0,-1,21,0,0,0,0.5555555555555556,3,0
316,2,3,10,1,0,0,-1,11,0,0,0,0.4,3,0
317,4,2,11,1,0,0,-1,12,0,0,0,2.0,2,0
318,9,2,25,1,1,0,-1,26,0,0,0,2.25,2,0
319,7,2,22,1,1,0,-1,23,0,0,0,0.7777777777777778,2,0
320,7,4,31,1,0,0,-1,32,0,0,0,1.0,4,0
321,7,2,20,1,1,0,-1,21,0,0,0,1.0,2,0
322,6,4,28,1,0,0,-1,29,0,0,0,0.8571428571428571,4,0
323,6,3,20,1,1,0,-1,21,0,0,0,1.0,3,0
324,4,3,17,1,0,0,-1,18,0,0,0,0.6666666666666666,3,0
325,1,0,0,0,1,0,-1,0,0,0,0,0.25,0,0
326,4,3,18,1,0,0,-1,19,0,0,0,4.0,3,0
327,6,3,23,1,0,0,-1,24,0,0,0,1.5,3,0
328,4,2,10,1,0,0,-1,11,0,0,0,0.6666666666666666,2,0
329,7,2,18,1,1,0,-1,19,0,0,0,1.75,2,0
330,1,0,0,0,2,0,-1,0,0,0,0,0.14285714285714285,0,0
331,6,3,24,2,0,0,0,26,0,0,0,6.0,3,0
332,3,3,12,1,0,0,0,13,0,0,0,0.5,3,0
333,1,0,0,0,1,0,-1,0,0,0,0,0.3333333333333333,0,0
334,2,2,6,1,0,0,-1,7,0,0,0,2.0,2,0
335,5,3,22,1,0,0,-1,23,0,0,0,2.5,3,0
336,5,4,24,1,0,0,-1,25,0,0,0,1.0,4,0
337,4,4,22,1,0,0,1,23,0,0,0,0.8,4,0
338,1,1,2,1,0,0,-1,3,0,0,0,0.25,1,0
339,3,1,5,1,0,0,-1,6,0,0,0,3.0,1,0
340,10,3,34,2,1,0,1,36,0,0,0,3.3333333333333335,3,0
341,2,1,3,1,0,0,-1,4,0,0,0,0.2,1,0
342,5,3,18,1,0,0,0,19,0,0,0,2.5,3,0
343,7,3,29,1,0,0,0,30,0,0,0,1.4,3,0
344,1,4,8,1,0,0,0,9,0,0,0,0.14285714285714285,4,0
345,7,4,35,1,0,0,-1,36,0,0,0,7.0,4,0
346,10,3,42,1,0,0,0,43,0,0,0,1.4285714285714286,3,0
347,1,0,0,0,2,0,-1,0,0,0,0,0.1,0,0
348,5,2,13,1,1,0,1,14,0,0,0,5.0,2,0
349,3,3,13,1,0,0,-1,14,0,0,0,0.6,3,0
350,3,2,8,1,0,0,1,9,0,0,0,1.0,2,0
351,2,3,9,1,0,0,0,10,0,0,0,0.6666666666666666,3,0
352,2,3,8,1,0,0,0,9,0,0,0,1.0,3,0
353,2,4,11,1,0,0,0,12,0,0,0,1.0,4,0
354,2,4,11,1,0,0,0,12,0,0,0,1.0,4,0
355,2,2,6,1,1,0,0,7,0,0,0,1.0,2,0
356,8,3,26,1,0,0,0,27,0,0,0,4.0,3,0
357,7,3,29,1,0,0,-1,30,0,0,0,0.875,3,0
358,6,3,22,1,0,0,-1,23,0,0,0,0.8571428571428571,3,0
359,2,1,3,1,0,0,0,4,0,0,0,0.3333333333333333,1,0
360,3,2,9,1,0,0,0,10,0,0,0,1.5,2,0
361,5,2,14,1,0,0,-1,15,0,0,0,1.6666666666666667,2,0
362,13,2,40,1,1,0,-1,41,0,0,0,2.6,2,0
363,7,3,27,1,0,0,-1,28,0,0,0,0.5384615384615384,3,0
364,6,3,26,1,0,0,-1,27,0,0,0,0.8571428571428571,3,0
365,6,4,29,1,0,0,0,30,0,0,0,1.0,4,0
366,9,4,39,1,0,0,-1,40,0,0,0,1.5,4,0
367,17,3,63,1,0,0,1,64,0,0,0,1.8888888888888888,3,0
368,8,3,31,1,1,0,-1,32,0,0,0,0.47058823529411764,3,0
369,1,0,0,0,0,0,-1,0,0,0,0,0.125,0,0
370,8,2,25,1,0,0,-1,26,0,0,0,8.0,2,0
371,4,4,19,1,0,0,-1,20,0,0,0,0.5,4,0
372,5,3,18,1,0,0,-1,19,0,0,0,1.25,3,0
373,5,3,21,1,0,0,-1,22,0,0,0,1.0,3,0
374,7,3,29,1,0,0,0,30,0,0,0,1.4,3,0
375,2,1,2,1,1,0,-1,3,0,0,0,0.2857142857142857,1,0
376,4,3,17,1,0,0,-1,18,0,0,0,2.0,3,0
377,6,3,25,1,0,0,-1,26,0,0,0,1.5,3,0
378,6,2,17,1,1,0,-1,18,0,0,0,1.0,2,0
379,1,1,2,1,0,0,-1,3,1,0,0,0.16666666666666666,1,0
380,3,4,17,1,0,0,-1,18,0,0,0,3.0,4,0
381,4,3,16,1,0,0,-1,17,0,0,0,1.3333333333333333,3,0
382,0,0,11,1,0,0,0,0,0,0,0,0.0,0,1
383,6,3,25,1,0,0,-1,26,0,0,0,0,3,0
384,6,2,17,1,0,0,-1,18,1,0,0,1.0,2,0
385,7,2,20,1,1,0,-1,21,0,0,0,1.1666666666666667,2,0
386,3,3,12,1,0,0,-1,13,0,0,0,0.42857142857142855,3,0
387,9,3,29,1,1,0,-1,30,0,0,0,3.0,3,0
388,6,4,27,1,0,0,-1,28,1,0,0,0.6666666666666666,4,0
389,6,3,22,1,0,0,0,23,0,0,0,1.0,3,0
390,5,2,13,1,1,0,1,14,0,0,0,0.8333333333333334,2,0
391,6,3,22,1,0,0,-1,23,0,0,0,1.2,3,0
392,4,3,17,1,0,0,0,18,0,0,0,0.6666666666666666,3,0
393,7,3,23,1,1,0,-1,24,0,0,0,1.75,3,0
394,3,3,11,1,0,0,-1,12,0,0,0,0.42857142857142855,3,0
395,2,2,5,1,2,0,1,6,0,1,0,0.6666666666666666,2,0
396,14,2,42,1,1,0,0,43,0,0,0,7.0,2,0
397,6,3,22,1,0,0,-1,23,0,0,0,0.42857142857142855,3,0
398,3,3,11,1,0,0,-1,12,0,0,0,0.5,3,0
399,1,2,3,1,0,0,-1,4,0,0,0,0.3333333333333333,2,0
400,14,3,51,1,0,0,-1,52,0,0,0,14.0,3,0
401,1,0,0,0,1,0,-1,0,0,0,0,0.07142857142857142,0,0
402,5,2,16,1,0,0,-1,17,0,0,0,5.0,2,0
403,4,2,13,1,0,0,-1,14,0,0,0,0.8,2,0
404,15,3,55,1,1,0,-1,56,0,0,0,3.75,3,0
