serial no,average_word,word_length,up,low_ratio,smiley_count,stopword_usage,punctuation,msg_length,acro_line,elongation_vowel,suspension_point,imitation_rate,word_length,media_url,response_time
91,4,2,10,1,0,0,-1,11,0,0,0,1.0,2,0,0.0
92,5,3,19,2,0,0,-1,21,0,0,0,1.25,3,0,0.0
93,3,2,10,1,0,0,-1,11,0,0,0,0.6,2,0,0.0
94,4,3,17,2,0,0,-1,19,0,0,0,1.3333333333333333,3,0,0.0
95,5,2,16,1,0,0,-1,17,0,1,0,1.25,2,0,0.0
96,3,2,10,1,0,1,1,11,0,0,0,0.6,2,0,0.0
97,4,1,8,1,0,0,0,9,0,0,0,1.3333333333333333,1,0,0.0
98,3,3,14,1,0,0,-1,15,0,1,0,0.75,3,0,0.0
99,1,0,0,0,0,0,-1,0,0,0,0,0.3333333333333333,0,0,0.0
100,5,3,22,1,0,1,2,23,0,1,1,5.0,3,0,0.0
101,6,3,20,1,0,1,-1,21,0,0,0,1.2,3,0,0.0
102,1,0,0,0,2,0,-1,0,0,0,0,0.16666666666666666,0,0,0.0
103,3,3,12,1,0,0,0,13,0,0,0,3.0,3,0,0.0
104,3,3,11,1,0,1,-1,12,0,1,0,1.0,3,0,0.0
105,1,0,0,0,3,0,-1,0,0,0,0,0.3333333333333333,0,0,0.0
106,3,2,9,1,0,0,-1,10,0,0,0,3.0,2,0,0.0
107,4,3,18,1,0,0,-1,19,0,0,0,1.3333333333333333,3,0,0.0
108,5,2,16,1,0,0,-1,17,0,0,0,1.25,2,0,0.0
109,2,3,9,1,0,0,-1,10,0,0,0,0.4,3,0,0.0
110,4,4,22,1,0,0,-1,23,0,0,0,2.0,4,0,0.0
111,3,3,11,1,0,0,-1,12,0,0,0,0.75,3,0,0.0
112,3,3,11,1,0,0,0,12,0,0,0,1.0,3,0,0.0
113,2,2,6,1,0,0,-1,7,0,0,0,0.6666666666666666,2,0,0.0
114,3,2,10,1,0,0,-1,11,0,0,0,1.5,2,0,0.0
115,3,3,12,1,0,0,-1,13,0,0,0,1.0,3,0,0.0
116,4,2,13,1,0,0,-1,14,0,0,0,1.3333333333333333,2,0,0.0
117,3,3,11,1,0,0,-1,12,0,0,0,0.75,3,0,0.0
118,5,3,18,1,0,0,-1,19,0,0,0,1.6666666666666667,3,0,0.0
119,4,4,20,1,0,0,-1,21,0,0,0,0.8,4,0,0.0
120,5,3,17,1,0,0,-1,18,0,0,0,1.25,3,0,0.0
121,10,3,35,2,0,0,0,37,0,0,0,2.0,3,0,0.0
122,7,3,25,1,0,0,-1,26,0,0,0,0.7,3,0,0.0
123,1,0,0,0,0,0,-1,0,0,0,0,0.14285714285714285,0,0,0.0
124,3,3,12,1,0,0,-1,13,0,0,0,3.0,3,0,0.0
125,5,3,18,1,0,0,-1,19,0,0,0,1.6666666666666667,3,0,0.0
126,4,2,13,1,0,0,0,14,0,0,0,0.8,2,0,0.0
