serial no,average_word,word_length,up,low_ratio,smiley_count,stopword_usage,punctuation,msg_length,acro_line,elongation_vowel,suspension_point,imitation_rate,word_length,media_url
69,6,2,19,1,0,1,-1,20,0,0,0,2.0,2,0
70,1,0,0,0,3,0,-1,0,0,0,0,0.16666666666666666,0,0
71,2,2,6,1,0,0,-1,7,1,0,0,2.0,2,0
72,1,0,0,0,2,0,-1,0,0,0,0,0.5,0,0
73,4,2,12,1,0,0,-1,13,1,0,0,4.0,2,0
74,2,1,3,1,0,0,-1,4,0,0,0,0.5,1,0
75,2,2,7,1,0,0,-1,8,0,0,0,1.0,2,0
76,1,0,0,0,2,0,-1,0,0,0,0,0.5,0,0
77,9,3,31,1,0,0,-1,32,1,0,0,9.0,3,0
78,8,3,31,1,0,0,-1,32,0,0,0,0.8888888888888888,3,0
79,1,2,3,1,0,0,-1,4,0,0,0,0.125,2,0
80,1,2,3,1,0,0,-1,4,0,1,0,1.0,2,0
81,5,3,19,1,0,0,-1,20,0,0,0,5.0,3,0
82,1,0,0,0,0,0,-1,0,0,0,0,0.2,0,0
83,1,2,3,1,0,0,-1,4,0,1,0,1.0,2,0
84,3,1,6,1,0,1,-1,7,1,0,0,3.0,1,0
85,4,3,16,1,0,0,-1,17,0,0,0,1.3333333333333333,3,0
86,1,0,0,0,0,0,-1,0,0,0,0,0.25,0,0
87,4,2,13,1,0,0,-1,14,1,0,0,4.0,2,0
88,6,2,15,1,0,0,-1,16,0,0,0,1.5,2,0
89,3,2,9,1,0,0,-1,10,0,0,0,0.5,2,0
90,1,2,3,1,0,0,-1,4,0,1,0,0.3333333333333333,2,0
91,1,1,1,1,0,0,-1,2,0,0,0,1.0,1,0
92,5,3,18,1,0,0,-1,19,0,0,0,5.0,3,0
93,5,2,15,1,0,1,-1,16,0,0,0,1.0,2,0
94,3,3,12,1,0,0,-1,13,0,0,0,0.6,3,0
95,6,2,19,1,0,0,-1,20,0,0,0,2.0,2,0
96,5,3,20,1,0,0,-1,21,0,0,0,0.8333333333333334,3,0
97,11,3,39,1,0,2,-1,40,0,0,0,2.2,3,0
98,6,3,25,1,0,0,-1,26,0,0,0,0.5454545454545454,3,0
99,1,2,3,1,0,0,-1,4,0,1,0,0.16666666666666666,2,0
100,1,1,1,1,0,0,-1,2,0,0,0,1.0,1,0
101,6,2,19,1,0,0,-1,20,1,0,0,6.0,2,0
102,2,4,13,1,0,0,-1,14,0,0,0,0.3333333333333333,4,0
103,2,1,4,1,0,0,-1,5,0,0,0,1.0,1,0
104,1,0,0,0,2,0,-1,0,0,0,0,0.5,0,0
105,3,2,8,1,0,0,-1,9,0,0,0,3.0,2,0
106,3,3,11,1,0,0,-1,12,0,0,0,1.0,3,0
107,7,2,22,1,0,1,-1,23,0,0,0,2.3333333333333335,2,0
108,1,0,0,0,2,0,-1,0,0,0,0,0.14285714285714285,0,0
109,1,0,0,0,3,0,-1,0,0,0,0,1.0,0,0
110,10,2,29,1,0,1,-1,30,0,0,0,10.0,2,0
111,1,1,1,1,0,0,-1,2,0,0,0,0.1,1,0
112,2,2,6,1,0,1,-1,7,0,0,0,2.0,2,0
113,1,0,0,0,2,0,-1,0,0,0,0,0.5,0,0
114,1,2,3,1,0,0,-1,4,0,1,0,1.0,2,0
115,6,3,23,1,0,0,0,24,0,0,0,6.0,3,0
116,1,3,6,1,0,0,-1,7,0,1,0,0.16666666666666666,3,0
117,1,0,0,0,2,0,-1,0,0,0,0,1.0,0,0
118,7,3,24,1,0,1,-1,25,1,0,0,7.0,3,0
119,3,3,13,1,0,0,-1,14,0,0,0,0.42857142857142855,3,0
120,1,0,0,0,0,0,2,0,0,0,0,0.3333333333333333,0,0
121,1,1,1,1,0,0,-1,2,0,0,0,1.0,1,0
122,1,2,3,1,0,0,-1,4,0,0,0,1.0,2,0
123,1,3,5,1,0,0,-1,6,0,0,0,1.0,3,0
124,2,3,10,1,0,0,-1,11,0,0,0,2.0,3,0
125,1,0,0,0,3,0,-1,0,0,0,0,0.5,0,0
126,3,3,12,1,0,0,-1,13,1,0,0,3.0,3,0
127,2,3,10,1,0,0,-1,11,0,0,0,0.6666666666666666,3,0
128,1,2,3,1,0,0,-1,4,0,0,0,0.5,2,0
129,6,3,21,1,0,0,-1,22,0,0,0,6.0,3,0
130,51,0,0,1,0,0,13,1,0,0,0,8.5,0,0
131,1,3,6,1,0,0,-1,7,0,1,0,0.0196078431372549,3,0
132,7,2,19,1,0,0,-1,20,0,0,0,7.0,2,0
133,2,2,5,1,0,0,-1,6,0,0,0,0.2857142857142857,2,0
134,1,1,1,1,0,0,-1,2,0,0,0,0.5,1,0
135,2,4,13,1,0,0,-1,14,0,0,0,2.0,4,0
136,2,4,12,0,0,0,1,12,0,0,0,1.0,4,1
137,1,0,0,0,2,0,-1,0,0,0,0,0.5,0,0
138,6,2,17,1,0,0,-1,18,0,0,0,6.0,2,0
139,4,2,13,1,0,0,-1,14,0,0,0,0.6666666666666666,2,0
140,1,2,3,1,0,0,-1,4,0,1,0,0.25,2,0
141,1,2,4,1,0,0,-1,5,0,1,0,1.0,2,0
142,1,2,4,1,0,0,-1,5,0,0,0,1.0,2,0
143,8,3,27,1,0,1,-1,28,1,0,0,8.0,3,0
144,1,0,0,0,2,0,-1,0,0,0,0,0.125,0,0
145,1,2,3,1,0,0,-1,4,0,1,0,1.0,2,0
146,2,3,8,1,0,0,-1,9,0,0,0,2.0,3,0
147,2,3,10,1,0,0,-1,11,0,0,0,1.0,3,0
148,6,3,22,1,0,0,-1,23,0,0,0,3.0,3,0
149,7,3,24,1,0,0,-1,25,1,0,0,1.1666666666666667,3,0
150,7,4,31,2,0,0,-1,33,0,0,0,1.0,4,0
151,1,2,4,1,0,0,-1,5,0,0,0,0.14285714285714285,2,0
152,4,2,11,1,0,0,-1,12,0,0,0,4.0,2,0
153,1,1,1,1,0,0,-1,2,0,0,0,0.25,1,0
154,1,1,1,1,0,0,-1,2,0,0,0,1.0,1,0
155,3,2,9,1,0,0,-1,10,0,0,0,3.0,2,0
156,4,3,18,1,0,0,-1,19,1,0,0,1.3333333333333333,3,0
157,1,1,1,1,0,0,-1,2,0,0,0,0.25,1,0
158,2,1,4,1,0,0,3,5,0,1,1,2.0,1,0
159,1,1,1,1,0,0,-1,2,0,0,0,0.5,1,0
160,1,2,4,1,0,0,-1,5,0,0,0,1.0,2,0
161,5,2,13,2,0,0,-1,15,0,0,0,5.0,2,0
162,2,2,5,1,0,0,-1,6,0,0,0,0.4,2,0
163,1,0,0,0,0,0,6,0,0,1,2,0.5,0,0
164,2,3,10,1,0,0,-1,11,0,0,0,2.0,3,0
165,5,2,14,1,0,0,-1,15,0,0,0,2.5,2,0
166,4,3,14,1,0,0,-1,15,0,0,0,0.8,3,0
167,2,4,12,0,0,0,1,12,0,0,0,0.5,4,1
168,2,4,12,0,0,0,1,12,0,0,0,1.0,4,1
169,1,2,4,1,0,0,-1,5,0,0,0,0.5,2,0
170,2,2,6,1,0,0,-1,7,0,0,0,2.0,2,0
171,2,3,9,1,0,0,-1,10,0,0,0,1.0,3,0
172,1,2,3,1,0,0,-1,4,0,1,0,0.5,2,0
173,10,3,35,1,0,0,-1,36,0,0,0,10.0,3,0
174,1,0,0,0,0,0,-1,0,0,0,0,0.1,0,0
175,3,2,8,1,0,0,-1,9,0,0,0,3.0,2,0
176,2,3,10,1,0,0,-1,11,0,0,0,0.6666666666666666,3,0
177,5,2,14,1,0,0,-1,15,0,0,0,2.5,2,0
178,1,0,0,0,2,0,-1,0,0,0,0,0.2,0,0
179,4,2,12,1,0,0,-1,13,0,0,0,4.0,2,0
180,4,2,11,1,0,1,-1,12,0,0,0,1.0,2,0
181,6,3,21,1,0,0,-1,22,0,0,0,1.5,3,0
182,8,2,21,1,0,2,-1,22,0,0,0,1.3333333333333333,2,0
183,6,3,21,1,0,0,-1,22,0,0,0,0.75,3,0
184,5,2,15,1,0,1,-1,16,1,0,0,0.8333333333333334,2,0
185,1,1,1,1,0,0,-1,2,1,0,0,0.2,1,0
186,1,2,4,1,0,0,-1,5,0,1,0,1.0,2,0
187,7,3,30,1,0,0,-1,31,1,0,0,7.0,3,0
188,1,1,1,1,0,0,-1,2,0,0,0,0.14285714285714285,1,0
189,2,1,3,1,0,0,-1,4,0,0,0,2.0,1,0
190,3,2,9,1,0,0,-1,10,0,0,0,1.5,2,0
191,5,3,20,1,0,0,-1,21,0,0,0,1.6666666666666667,3,0
192,2,4,12,0,0,0,1,12,0,0,0,0.4,4,1
193,2,2,5,1,0,0,-1,6,1,0,0,1.0,2,0
194,3,2,9,1,0,0,-1,10,0,0,0,1.5,2,0
195,2,4,12,0,0,0,1,12,0,0,0,0.6666666666666666,4,1
196,1,2,4,1,0,0,-1,5,0,1,0,0.5,2,0
197,4,2,13,1,0,0,-1,14,0,0,0,4.0,2,0
198,2,2,5,1,0,0,-1,6,0,0,0,0.5,2,0
199,1,0,0,0,0,0,-1,0,0,0,0,0.5,0,0
200,4,3,14,1,0,0,-1,15,0,0,0,4.0,3,0
201,4,3,14,1,0,0,-1,15,0,0,0,1.0,3,0
202,1,1,1,1,0,0,-1,2,0,0,0,0.25,1,0
203,5,2,13,1,0,0,-1,14,1,0,0,5.0,2,0
204,1,1,1,1,0,0,-1,2,0,0,0,0.2,1,0
205,5,0,0,0,0,0,-1,0,0,0,0,5.0,0,0
206,23,0,0,0,0,0,-1,0,0,0,0,4.6,0,0
207,14,0,0,0,0,0,-1,0,0,0,0,0.6086956521739131,0,0
208,11,0,0,0,0,0,-1,0,0,0,0,0.7857142857142857,0,0
209,7,0,0,0,0,0,-1,0,0,0,0,0.6363636363636364,0,0
210,4,0,0,0,0,0,-1,0,0,0,0,0.5714285714285714,0,0
211,5,0,0,0,0,0,-1,0,0,0,0,1.25,0,0
212,1,0,0,0,0,0,-1,0,0,0,0,0.2,0,0
213,5,0,0,0,0,0,-1,0,0,0,0,5.0,0,0
214,2,0,0,0,0,0,-1,0,0,0,0,0.4,0,0
215,0,0,0,0,0,0,-1,0,0,0,0,0.0,0,0
216,3,0,0,0,0,0,-1,0,0,0,0,0,0,0
217,3,0,0,0,0,0,-1,0,0,0,0,1.0,0,0
218,15,0,0,5,0,0,-1,5,0,0,0,5.0,0,0
219,11,0,0,9,0,0,3,9,0,1,0,0.7333333333333333,0,0
220,1,0,0,0,6,0,-1,0,0,0,0,0.09090909090909091,0,0
221,3,2,8,2,0,0,4,10,0,0,0,3.0,2,0
222,8,3,22,9,0,0,0,31,0,0,0,2.6666666666666665,3,0
223,5,3,16,5,0,0,4,21,0,0,0,0.625,3,0
224,10,3,32,8,0,2,-1,40,2,0,0,2.0,3,0
225,0,0,0,0,0,0,-1,0,0,0,0,0.0,0,0
226,3,1,3,4,0,0,-1,7,2,0,0,0,1,0
227,2,4,5,8,0,0,-1,13,0,0,0,0.6666666666666666,4,0
228,0,0,0,0,0,0,-1,0,0,0,0,0.0,0,0
229,1,8,7,9,0,0,-1,16,0,0,0,0,8,0
230,0,0,0,0,0,0,-1,0,0,0,0,0.0,0,0
231,1,7,8,6,0,0,-1,14,0,0,0,0,7,0
232,0,0,0,0,0,0,-1,0,0,0,0,0.0,0,0
233,1,6,6,6,0,0,-1,12,0,0,0,0,6,0
234,0,0,0,0,0,0,-1,0,0,0,0,0.0,0,0
235,1,6,9,4,0,0,-1,13,0,0,0,0,6,0
236,0,0,0,0,0,0,-1,0,0,0,0,0.0,0,0
237,2,3,5,5,0,0,-1,10,0,0,0,0,3,0
238,0,0,0,0,0,0,-1,0,0,0,0,0.0,0,0
239,1,6,7,5,0,0,-1,12,0,0,0,0,6,0
240,0,0,0,0,0,0,-1,0,0,0,0,0.0,0,0
241,1,6,6,7,0,0,-1,13,0,0,0,0,6,0
242,0,0,0,0,0,0,-1,0,0,0,0,0.0,0,0
243,1,9,17,2,0,0,-1,19,0,0,0,0,9,0
244,0,0,0,0,0,0,-1,0,0,0,0,0.0,0,0
245,1,8,9,8,0,0,-1,17,0,0,0,0,8,0
246,0,0,0,0,0,0,-1,0,0,0,0,0.0,0,0
247,1,8,7,9,0,0,-1,16,0,0,0,0,8,0
248,0,0,0,0,0,0,-1,0,0,0,0,0.0,0,0
249,1,7,5,9,0,0,0,14,0,0,0,0,7,0
250,0,0,0,0,0,0,-1,0,0,0,0,0.0,0,0
251,3,4,3,16,0,0,0,19,0,0,0,0,4,0
252,0,0,0,0,0,0,-1,0,0,0,0,0.0,0,0
253,14,2,28,10,2,1,7,38,2,0,0,0,2,0
254,89,1,130,3,32,13,-1,133,0,0,0,6.357142857142857,1,0
255,0,0,0,0,0,0,-1,0,0,0,0,0.0,0,0
256,4,0,0,0,0,0,-1,0,0,0,0,0,0,0
257,6,0,0,0,0,0,-1,0,0,0,0,1.5,0,0
258,8,0,0,0,0,0,-1,0,0,0,0,1.3333333333333333,0,0
259,10,0,0,0,0,0,-1,0,0,0,0,1.25,0,0
260,12,0,0,0,0,0,-1,0,0,0,0,1.2,0,0
261,12,0,0,0,0,0,-1,0,0,0,0,1.0,0,0
262,10,0,0,0,0,0,-1,0,0,0,0,0.8333333333333334,0,0
263,8,0,0,0,0,0,-1,0,0,0,0,0.8,0,0
264,6,0,0,0,0,0,-1,0,0,0,0,0.75,0,0
265,4,0,0,0,0,0,-1,0,0,0,0,0.6666666666666666,0,0
266,3,0,0,0,0,0,-1,0,0,0,0,0.75,0,0
267,4,0,0,0,0,0,-1,0,0,0,0,1.3333333333333333,0,0
268,6,0,0,0,0,0,-1,0,0,0,0,1.5,0,0
269,8,0,0,0,0,0,-1,0,0,0,0,1.3333333333333333,0,0
270,10,0,0,0,0,0,-1,0,0,0,0,1.25,0,0
271,12,0,0,0,0,0,-1,0,0,0,0,1.2,0,0
272,12,0,0,0,0,0,-1,0,0,0,0,1.0,0,0
273,10,0,0,0,0,0,-1,0,0,0,0,0.8333333333333334,0,0
274,8,0,0,0,0,0,-1,0,0,0,0,0.8,0,0
275,6,0,0,0,0,0,-1,0,0,0,0,0.75,0,0
276,4,0,0,0,0,0,-1,0,0,0,0,0.6666666666666666,0,0
277,3,0,0,0,0,0,-1,0,0,0,0,0.75,0,0
278,4,0,0,0,0,0,-1,0,0,0,0,1.3333333333333333,0,0
279,6,0,0,0,0,0,-1,0,0,0,0,1.5,0,0
280,8,0,0,0,0,0,-1,0,0,0,0,1.3333333333333333,0,0
281,10,0,0,0,0,0,-1,0,0,0,0,1.25,0,0
282,12,0,0,0,0,0,-1,0,0,0,0,1.2,0,0
283,12,0,0,0,0,0,-1,0,0,0,0,1.0,0,0
284,10,0,0,0,0,0,-1,0,0,0,0,0.8333333333333334,0,0
285,8,0,0,0,0,0,-1,0,0,0,0,0.8,0,0
286,6,0,0,0,0,0,-1,0,0,0,0,0.75,0,0
287,4,0,0,0,0,0,-1,0,0,0,0,0.6666666666666666,0,0
288,3,0,0,0,0,0,-1,0,0,0,0,0.75,0,0
289,4,0,0,0,0,0,-1,0,0,0,0,1.3333333333333333,0,0
290,6,0,0,0,0,0,-1,0,0,0,0,1.5,0,0
291,8,0,0,0,0,0,-1,0,0,0,0,1.3333333333333333,0,0
292,10,0,0,0,0,0,-1,0,0,0,0,1.25,0,0
293,12,0,0,0,0,0,-1,0,0,0,0,1.2,0,0
294,12,0,0,0,0,0,-1,0,0,0,0,1.0,0,0
295,10,0,0,0,0,0,-1,0,0,0,0,0.8333333333333334,0,0
296,8,0,0,0,0,0,-1,0,0,0,0,0.8,0,0
297,6,0,0,0,0,0,-1,0,0,0,0,0.75,0,0
298,4,0,0,0,0,0,-1,0,0,0,0,0.6666666666666666,0,0
299,3,0,0,0,0,0,-1,0,0,0,0,0.75,0,0
300,5,0,0,0,0,0,-1,0,0,0,0,1.6666666666666667,0,0
301,6,0,0,0,0,0,-1,0,0,0,0,1.2,0,0
302,8,0,0,0,0,0,-1,0,0,0,0,1.3333333333333333,0,0
303,10,0,0,0,0,0,-1,0,0,0,0,1.25,0,0
304,12,0,0,0,0,0,-1,0,0,0,0,1.2,0,0
305,12,0,0,0,0,0,-1,0,0,0,0,1.0,0,0
306,10,0,0,0,0,0,-1,0,0,0,0,0.8333333333333334,0,0
307,8,0,0,0,0,0,-1,0,0,0,0,0.8,0,0
308,6,0,0,0,0,0,-1,0,0,0,0,0.75,0,0
309,4,0,0,0,0,0,-1,0,0,0,0,0.6666666666666666,0,0
310,3,0,0,0,0,0,-1,0,0,0,0,0.75,0,0
311,4,0,0,0,0,0,-1,0,0,0,0,1.3333333333333333,0,0
312,6,0,0,0,0,0,-1,0,0,0,0,1.5,0,0
313,8,0,0,0,0,0,-1,0,0,0,0,1.3333333333333333,0,0
314,10,0,0,0,0,0,-1,0,0,0,0,1.25,0,0
315,12,0,0,0,0,0,-1,0,0,0,0,1.2,0,0
316,12,0,0,0,0,0,-1,0,0,0,0,1.0,0,0
317,10,0,0,0,0,0,-1,0,0,0,0,0.8333333333333334,0,0
318,8,0,0,0,0,0,-1,0,0,0,0,0.8,0,0
319,6,0,0,0,0,0,-1,0,0,0,0,0.75,0,0
320,4,0,0,0,0,0,-1,0,0,0,0,0.6666666666666666,0,0
321,3,0,0,0,0,0,-1,0,0,0,0,0.75,0,0
322,4,0,0,0,0,0,-1,0,0,0,0,1.3333333333333333,0,0
323,6,0,0,0,0,0,-1,0,0,0,0,1.5,0,0
324,8,0,0,0,0,0,-1,0,0,0,0,1.3333333333333333,0,0
325,10,0,0,0,0,0,-1,0,0,0,0,1.25,0,0
326,12,0,0,0,0,0,-1,0,0,0,0,1.2,0,0
327,12,0,0,0,0,0,-1,0,0,0,0,1.0,0,0
328,10,0,0,0,0,0,-1,0,0,0,0,0.8333333333333334,0,0
329,8,0,0,0,0,0,-1,0,0,0,0,0.8,0,0
330,6,0,0,0,0,0,-1,0,0,0,0,0.75,0,0
331,4,0,0,0,0,0,-1,0,0,0,0,0.6666666666666666,0,0
332,3,0,0,0,0,0,-1,0,0,0,0,0.75,0,0
333,4,0,0,0,0,0,-1,0,0,0,0,1.3333333333333333,0,0
334,6,0,0,0,0,0,-1,0,0,0,0,1.5,0,0
335,8,0,0,0,0,0,-1,0,0,0,0,1.3333333333333333,0,0
336,10,0,0,0,0,0,-1,0,0,0,0,1.25,0,0
337,12,0,0,0,0,0,-1,0,0,0,0,1.2,0,0
338,12,0,0,0,0,0,-1,0,0,0,0,1.0,0,0
339,10,0,0,0,0,0,-1,0,0,0,0,0.8333333333333334,0,0
340,8,0,0,0,0,0,-1,0,0,0,0,0.8,0,0
341,6,0,0,0,0,0,-1,0,0,0,0,0.75,0,0
342,4,0,0,0,0,0,-1,0,0,0,0,0.6666666666666666,0,0
343,3,0,0,0,0,0,-1,0,0,0,0,0.75,0,0
344,4,0,0,0,0,0,-1,0,0,0,0,1.3333333333333333,0,0
345,6,0,0,0,0,0,-1,0,0,0,0,1.5,0,0
346,8,0,0,0,0,0,-1,0,0,0,0,1.3333333333333333,0,0
347,10,0,0,0,0,0,-1,0,0,0,0,1.25,0,0
348,12,0,0,0,0,0,-1,0,0,0,0,1.2,0,0
349,12,0,0,0,0,0,-1,0,0,0,0,1.0,0,0
350,10,0,0,0,0,0,-1,0,0,0,0,0.8333333333333334,0,0
351,8,0,0,0,0,0,-1,0,0,0,0,0.8,0,0
352,6,0,0,0,0,0,-1,0,0,0,0,0.75,0,0
353,4,0,0,0,0,0,-1,0,0,0,0,0.6666666666666666,0,0
354,3,0,0,0,0,0,-1,0,0,0,0,0.75,0,0
355,4,0,0,0,0,0,-1,0,0,0,0,1.3333333333333333,0,0
356,6,0,0,0,0,0,-1,0,0,0,0,1.5,0,0
357,8,0,0,0,0,0,-1,0,0,0,0,1.3333333333333333,0,0
358,10,0,0,0,0,0,-1,0,0,0,0,1.25,0,0
359,12,0,0,0,0,0,-1,0,0,0,0,1.2,0,0
360,12,0,0,0,0,0,-1,0,0,0,0,1.0,0,0
361,10,0,0,0,0,0,-1,0,0,0,0,0.8333333333333334,0,0
362,8,0,0,0,0,0,-1,0,0,0,0,0.8,0,0
363,6,0,0,0,0,0,-1,0,0,0,0,0.75,0,0
364,4,0,0,0,0,0,-1,0,0,0,0,0.6666666666666666,0,0
365,3,0,0,0,0,0,-1,0,0,0,0,0.75,0,0
366,4,0,0,0,0,0,-1,0,0,0,0,1.3333333333333333,0,0
367,6,0,0,0,0,0,-1,0,0,0,0,1.5,0,0
368,8,0,0,0,0,0,-1,0,0,0,0,1.3333333333333333,0,0
369,10,0,0,0,0,0,-1,0,0,0,0,1.25,0,0
370,12,0,0,0,0,0,-1,0,0,0,0,1.2,0,0
371,12,0,0,0,0,0,-1,0,0,0,0,1.0,0,0
372,10,0,0,0,0,0,-1,0,0,0,0,0.8333333333333334,0,0
373,8,0,0,0,0,0,-1,0,0,0,0,0.8,0,0
374,6,0,0,0,0,0,-1,0,0,0,0,0.75,0,0
375,4,0,0,0,0,0,-1,0,0,0,0,0.6666666666666666,0,0
376,3,0,0,0,0,0,-1,0,0,0,0,0.75,0,0
377,4,0,0,0,0,0,-1,0,0,0,0,1.3333333333333333,0,0
378,6,0,0,0,0,0,-1,0,0,0,0,1.5,0,0
379,8,0,0,0,0,0,-1,0,0,0,0,1.3333333333333333,0,0
380,10,0,0,0,0,0,-1,0,0,0,0,1.25,0,0
381,12,0,0,0,0,0,-1,0,0,0,0,1.2,0,0
382,12,0,0,0,0,0,-1,0,0,0,0,1.0,0,0
383,10,0,0,0,0,0,-1,0,0,0,0,0.8333333333333334,0,0
384,8,0,0,0,0,0,-1,0,0,0,0,0.8,0,0
385,6,0,0,0,0,0,-1,0,0,0,0,0.75,0,0
386,4,0,0,0,0,0,-1,0,0,0,0,0.6666666666666666,0,0
387,3,0,0,0,0,0,-1,0,0,0,0,0.75,0,0
388,4,0,0,0,0,0,-1,0,0,0,0,1.3333333333333333,0,0
389,6,0,0,0,0,0,-1,0,0,0,0,1.5,0,0
390,8,0,0,0,0,0,-1,0,0,0,0,1.3333333333333333,0,0
391,10,0,0,0,0,0,-1,0,0,0,0,1.25,0,0
392,12,0,0,0,0,0,-1,0,0,0,0,1.2,0,0
393,12,0,0,0,0,0,-1,0,0,0,0,1.0,0,0
394,10,0,0,0,0,0,-1,0,0,0,0,0.8333333333333334,0,0
395,8,0,0,0,0,0,-1,0,0,0,0,0.8,0,0
396,6,0,0,0,0,0,-1,0,0,0,0,0.75,0,0
397,4,0,0,0,0,0,-1,0,0,0,0,0.6666666666666666,0,0
398,3,0,0,0,0,0,-1,0,0,0,0,0.75,0,0
399,4,0,0,0,0,0,-1,0,0,0,0,1.3333333333333333,0,0
400,6,0,0,0,0,0,-1,0,0,0,0,1.5,0,0
401,8,0,0,0,0,0,-1,0,0,0,0,1.3333333333333333,0,0
402,10,0,0,0,0,0,-1,0,0,0,0,1.25,0,0
403,12,0,0,0,0,0,-1,0,0,0,0,1.2,0,0
404,12,0,0,0,0,0,-1,0,0,0,0,1.0,0,0
405,10,0,0,0,0,0,-1,0,0,0,0,0.8333333333333334,0,0
