serial no,average_word,word_length,up,low_ratio,smiley_count,stopword_usage,punctuation,msg_length,acro_line,elongation_vowel,suspension_point,imitation_rate,word_length,media_url
28,18,4,75,2,0,1,5,77,0,3,2,18.0,4,0
29,1,0,0,0,5,0,-1,0,0,0,0,0.05555555555555555,0,0
30,8,4,35,2,0,0,-1,37,0,1,0,8.0,4,0
31,2,2,6,1,0,0,-1,7,0,0,0,0.25,2,0
32,9,3,38,1,0,1,-1,39,0,0,0,4.5,3,0
33,6,3,21,1,0,1,-1,22,0,0,0,0.6666666666666666,3,0
34,6,4,28,1,0,0,5,29,0,0,0,1.0,4,0
35,5,3,22,1,0,1,-1,23,0,0,0,0.8333333333333334,3,0
36,6,3,24,1,0,0,-1,25,0,0,0,1.2,3,0
37,6,4,27,1,0,0,-1,28,0,0,0,1.0,4,0
38,3,7,28,1,0,0,2,29,0,0,0,0.5,7,0
39,1,6,11,1,0,0,-1,12,0,0,0,0.3333333333333333,6,0
40,1,1,1,1,0,0,-1,2,0,0,0,1.0,1,0
41,9,3,31,1,0,1,-1,32,0,0,0,9.0,3,0
42,6,4,30,2,0,0,-1,32,0,1,0,0.6666666666666666,4,0
43,13,4,55,1,0,0,2,56,0,0,0,2.1666666666666665,4,0
44,1,0,0,0,0,0,-1,0,0,0,0,0.07692307692307693,0,0
45,14,4,59,1,0,0,1,60,0,0,0,14.0,4,0
46,1,0,0,0,5,0,-1,0,0,0,0,0.07142857142857142,0,0
47,1,0,0,0,5,0,-1,0,0,0,0,1.0,0,0
48,4,3,14,1,0,0,-1,15,0,1,0,4.0,3,0
49,2,3,9,1,0,0,-1,10,0,1,0,0.5,3,0
50,3,3,11,1,0,0,-1,12,0,1,0,1.5,3,0
51,9,3,36,1,0,0,-1,37,0,0,0,3.0,3,0
52,1,3,5,1,0,0,-1,6,0,0,0,0.1111111111111111,3,0
53,2,2,5,1,5,0,-1,6,0,0,0,2.0,2,0
54,7,3,23,1,0,1,-1,24,0,0,0,3.5,3,0
55,1,4,7,1,0,0,-1,8,0,0,0,0.14285714285714285,4,0
56,3,2,10,1,0,0,-1,11,0,0,0,3.0,2,0
57,5,3,16,2,0,0,3,18,0,0,0,1.6666666666666667,3,0
58,5,3,19,1,0,0,-1,20,0,0,0,1.0,3,0
59,1,4,7,1,0,0,-1,8,0,1,0,0.2,4,0
60,4,2,13,1,0,0,-1,14,0,0,0,4.0,2,0
61,5,3,19,1,0,0,-1,20,0,0,0,1.25,3,0
62,4,3,14,1,0,1,-1,15,0,0,0,0.8,3,0
63,3,3,14,1,0,0,-1,15,0,2,0,0.75,3,0
64,2,2,7,1,0,0,-1,8,0,0,0,0.6666666666666666,2,0
65,5,2,11,1,0,0,-1,12,2,0,0,2.5,2,0
66,4,2,13,1,0,0,-1,14,0,1,0,0.8,2,0
67,1,0,0,0,0,0,1,0,0,0,0,0.25,0,0
68,5,3,18,1,0,0,-1,19,0,0,0,5.0,3,0
69,1,0,0,0,4,0,-1,0,0,0,0,0.2,0,0
70,3,3,14,1,0,0,-1,15,0,0,0,3.0,3,0
71,1,0,0,0,0,0,-1,0,0,0,0,0.3333333333333333,0,0
72,3,3,11,1,0,0,-1,12,0,1,0,3.0,3,0
73,2,2,6,1,0,0,0,7,0,0,0,0.6666666666666666,2,0
74,1,0,0,0,0,0,-1,0,0,0,0,0.5,0,0
75,5,3,20,1,0,0,2,21,0,1,1,5.0,3,0
76,7,3,25,0,0,0,1,25,0,1,0,1.4,3,0
77,1,0,0,0,4,0,-1,0,0,0,0,0.14285714285714285,0,0
78,9,3,34,1,0,1,-1,35,0,0,0,9.0,3,0
79,1,0,0,0,2,0,-1,0,0,0,0,0.1111111111111111,0,0
80,1,4,8,1,0,0,1,9,0,0,0,1.0,4,0
81,1,0,0,0,6,0,-1,0,0,0,0,1.0,0,0
82,3,3,13,1,0,0,-1,14,2,1,0,3.0,3,0
83,3,3,11,1,0,0,-1,12,0,0,0,1.0,3,0
84,1,4,7,1,0,0,2,8,0,1,1,0.3333333333333333,4,0
85,1,0,0,0,5,0,-1,0,0,0,0,1.0,0,0
86,3,3,11,1,0,0,-1,12,0,0,0,3.0,3,0
87,1,0,0,0,2,0,-1,0,0,0,0,0.3333333333333333,0,0
88,3,3,11,1,0,0,1,12,0,0,0,3.0,3,0
89,6,3,26,1,0,0,-1,27,0,0,0,2.0,3,0
90,8,3,30,1,0,1,-1,31,0,0,0,1.3333333333333333,3,0
91,4,3,17,1,0,0,-1,18,0,0,0,0.5,3,0
92,6,3,21,1,0,1,-1,22,0,1,0,1.5,3,0
93,3,3,12,1,0,0,-1,13,0,1,0,0.5,3,0
94,4,4,23,1,0,0,-1,24,0,0,0,1.3333333333333333,4,0
95,5,3,20,1,0,0,-1,21,0,0,0,1.25,3,0
96,7,3,26,1,0,1,-1,27,0,0,0,1.4,3,0
97,6,3,25,1,0,0,-1,26,0,1,0,0.8571428571428571,3,0
98,5,3,20,1,0,0,-1,21,0,0,0,0.8333333333333334,3,0
99,5,2,15,2,0,0,3,17,0,0,0,1.0,2,0
100,3,2,9,1,0,0,-1,10,0,0,0,0.6,2,0
101,1,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0
102,3,3,12,1,0,0,0,13,0,2,0,3.0,3,0
103,3,4,15,1,0,0,-1,16,0,0,0,1.0,4,0
104,1,0,0,0,3,0,-1,0,0,0,0,0.3333333333333333,0,0
105,4,2,13,1,0,0,3,14,0,0,0,4.0,2,0
106,5,4,24,1,0,0,-1,25,0,0,0,1.25,4,0
107,1,0,0,0,3,0,-1,0,0,0,0,0.2,0,0
108,8,3,32,2,0,0,0,34,0,0,0,8.0,3,0
109,1,0,0,0,2,0,-1,0,0,0,0,0.125,0,0
110,1,0,0,0,0,0,-1,0,0,0,0,1.0,0,0
111,7,3,29,1,0,0,1,30,0,0,0,7.0,3,0
112,10,3,39,1,0,0,2,40,0,0,0,1.4285714285714286,3,0
113,1,0,0,0,2,0,-1,0,0,0,0,0.1,0,0
114,1,0,0,0,4,0,-1,0,0,0,0,1.0,0,0
115,4,3,14,2,0,0,-1,16,0,0,0,4.0,3,0
116,4,2,13,1,0,0,-1,14,0,0,0,1.0,2,0
117,7,3,28,1,0,0,-1,29,0,1,0,1.75,3,0
118,7,3,26,2,0,0,-1,28,0,0,0,1.0,3,0
119,4,3,15,1,0,0,-1,16,0,0,0,0.5714285714285714,3,0
120,5,3,21,1,0,0,-1,22,0,0,0,1.25,3,0
121,1,0,0,0,4,0,-1,0,0,0,0,0.2,0,0
122,7,3,28,1,0,0,-1,29,0,2,0,7.0,3,0
123,6,4,27,1,0,1,-1,28,0,0,0,0.8571428571428571,4,0
124,3,3,14,1,0,0,-1,15,0,0,0,0.5,3,0
125,1,0,0,0,3,0,-1,0,0,0,0,0.3333333333333333,0,0
126,18,3,65,3,5,2,8,68,0,3,2,18.0,3,0
127,1,2,4,1,0,0,2,5,0,0,0,0.05555555555555555,2,0
128,5,4,23,2,0,0,1,25,0,0,0,5.0,4,0
129,1,0,0,0,3,0,-1,0,0,0,0,0.2,0,0
130,14,3,49,1,0,7,-1,50,1,0,0,14.0,3,0
131,1,0,0,0,0,0,1,0,0,0,0,0.07142857142857142,0,0
132,1,3,6,1,0,0,-1,7,0,1,0,1.0,3,0
133,4,3,14,2,0,0,1,16,0,0,0,4.0,3,0
134,5,4,25,1,0,0,-1,26,0,0,0,1.25,4,0
135,2,3,8,1,0,0,-1,9,0,0,0,0.4,3,0
136,4,3,18,1,0,0,-1,19,0,0,0,2.0,3,0
137,3,2,10,1,0,0,3,11,0,0,0,0.75,2,0
138,3,2,10,1,0,0,-1,11,0,0,0,1.0,2,0
139,3,3,12,1,0,0,-1,13,0,0,0,1.0,3,0
140,6,3,21,1,0,0,-1,22,1,0,0,2.0,3,0
141,6,3,21,1,0,0,3,22,1,0,0,1.0,3,0
142,1,4,8,1,0,0,0,9,0,0,0,0.16666666666666666,4,0
143,1,0,0,0,0,0,0,0,0,0,0,1.0,0,0
144,1,2,4,1,0,0,-1,5,0,1,0,1.0,2,0
145,4,3,18,1,0,0,-1,19,0,0,0,4.0,3,0
146,5,3,22,1,0,0,-1,23,0,1,0,1.25,3,0
147,5,3,20,1,0,0,-1,21,0,0,0,1.0,3,0
148,1,0,0,0,5,0,-1,0,0,0,0,0.2,0,0
149,7,4,32,1,0,0,-1,33,0,2,0,7.0,4,0
150,5,3,17,1,0,0,-1,18,0,0,0,0.7142857142857143,3,0
151,2,2,7,1,0,0,-1,8,0,0,0,0.4,2,0
152,3,3,11,1,0,0,-1,12,0,1,0,1.5,3,0
153,5,4,24,1,0,0,-1,25,0,2,0,1.6666666666666667,4,0
154,5,3,18,1,0,0,-1,19,0,0,0,1.0,3,0
155,6,3,20,3,0,0,-1,23,0,0,0,1.2,3,0
156,6,4,28,1,0,0,6,29,0,2,2,1.0,4,0
157,5,3,18,1,0,3,-1,19,0,0,0,0.8333333333333334,3,0
158,2,4,12,0,0,0,1,12,0,0,0,0.4,4,1
159,2,4,12,0,0,0,1,12,0,0,0,1.0,4,1
160,1,0,0,0,5,0,-1,0,0,0,0,0.5,0,0
161,3,3,12,1,0,0,1,13,0,1,0,3.0,3,0
162,4,4,19,1,0,0,-1,20,0,0,0,1.3333333333333333,4,0
163,5,3,20,1,0,1,-1,21,0,0,0,1.25,3,0
164,2,3,9,1,0,0,-1,10,0,0,0,0.4,3,0
165,1,0,0,0,2,0,-1,0,0,0,0,0.5,0,0
166,6,3,20,2,0,2,-1,22,0,0,0,6.0,3,0
167,5,3,20,1,0,0,-1,21,0,0,0,0.8333333333333334,3,0
168,1,0,0,0,2,0,-1,0,0,0,0,0.2,0,0
169,2,3,9,1,0,0,-1,10,0,2,0,2.0,3,0
170,10,2,29,1,0,1,1,30,0,0,0,5.0,2,0
171,1,0,0,0,3,0,-1,0,0,0,0,0.1,0,0
172,4,3,15,1,0,0,-1,16,0,0,0,4.0,3,0
173,4,3,16,1,0,0,-1,17,0,0,0,1.0,3,0
174,7,4,33,1,0,1,-1,34,0,0,0,1.75,4,0
175,1,0,0,0,3,0,-1,0,0,0,0,0.14285714285714285,0,0
176,5,3,17,1,0,1,-1,18,0,0,0,5.0,3,0
177,1,0,0,0,4,0,-1,0,0,0,0,0.2,0,0
178,1,0,0,0,3,0,-1,0,0,0,0,1.0,0,0
179,4,3,18,1,0,0,-1,19,0,0,0,4.0,3,0
180,4,3,15,1,0,1,-1,16,0,0,0,1.0,3,0
181,11,5,60,1,0,0,-1,61,0,0,0,2.75,5,0
182,1,0,0,0,2,0,-1,0,0,0,0,0.09090909090909091,0,0
183,2,3,8,1,0,0,3,9,0,0,0,2.0,3,0
184,4,3,17,1,0,0,2,18,0,0,0,2.0,3,0
185,3,3,12,1,0,0,2,13,0,0,0,0.75,3,0
186,2,2,7,1,0,0,-1,8,0,0,0,0.6666666666666666,2,0
187,1,3,5,1,0,0,-1,6,0,0,0,0.5,3,0
188,3,2,8,1,0,0,-1,9,0,0,0,3.0,2,0
189,4,4,19,1,0,0,0,20,0,0,0,1.3333333333333333,4,0
190,7,3,28,1,0,0,4,29,0,1,1,1.75,3,0
191,6,3,22,1,0,0,-1,23,0,0,0,0.8571428571428571,3,0
192,2,2,7,1,0,0,-1,8,0,1,0,0.3333333333333333,2,0
193,8,4,38,1,0,1,-1,39,0,0,0,4.0,4,0
194,4,2,9,1,0,0,1,10,0,0,0,0.5,2,0
195,7,4,32,1,0,0,-1,33,0,0,0,1.75,4,0
196,1,0,0,0,3,0,-1,0,0,0,0,0.14285714285714285,0,0
197,5,3,21,1,0,0,-1,22,0,0,0,5.0,3,0
198,7,3,27,1,0,0,-1,28,1,1,0,1.4,3,0
199,7,4,31,1,0,0,-1,32,0,2,0,1.0,4,0
200,6,2,16,1,0,0,-1,17,0,0,0,0.8571428571428571,2,0
201,3,3,13,1,0,0,-1,14,0,0,0,0.5,3,0
202,8,3,30,1,0,1,-1,31,0,0,0,2.6666666666666665,3,0
203,8,2,24,1,0,1,-1,25,2,0,0,1.0,2,0
204,8,3,31,1,0,0,-1,32,0,0,0,1.0,3,0
205,5,3,21,1,0,0,-1,22,0,0,0,0.625,3,0
206,6,4,27,1,0,0,-1,28,0,1,0,1.2,4,0
207,10,3,41,1,0,0,-1,42,0,0,0,1.6666666666666667,3,0
208,3,3,12,1,0,0,1,13,0,1,0,0.3,3,0
209,8,4,38,1,0,0,2,39,0,3,1,2.6666666666666665,4,0
210,1,0,0,0,3,0,-1,0,0,0,0,0.125,0,0
211,3,2,10,1,0,0,-1,11,0,1,0,3.0,2,0
212,11,3,36,1,0,0,-1,37,0,0,0,3.6666666666666665,3,0
213,5,3,17,1,0,0,-1,18,0,0,0,0.45454545454545453,3,0
214,2,2,6,1,0,1,0,7,0,0,0,0.4,2,0
215,6,3,22,1,0,0,-1,23,0,0,0,3.0,3,0
216,7,3,23,1,0,0,-1,24,0,0,0,1.1666666666666667,3,0
217,14,3,57,1,0,2,-1,58,0,0,0,2.0,3,0
218,4,3,14,1,0,0,-1,15,0,0,0,0.2857142857142857,3,0
219,10,3,40,1,0,0,-1,41,0,1,0,2.5,3,0
220,2,3,9,1,0,0,0,10,0,0,0,0.2,3,0
221,4,3,15,1,0,0,-1,16,0,0,0,2.0,3,0
222,6,3,23,1,0,0,-1,24,0,0,0,1.5,3,0
223,3,3,11,1,0,0,-1,12,0,0,0,0.5,3,0
224,5,4,25,1,0,0,-1,26,0,0,0,1.6666666666666667,4,0
225,10,3,40,1,0,0,-1,41,0,1,0,2.0,3,0
226,10,3,39,1,0,0,-1,40,1,0,0,1.0,3,0
227,3,2,10,1,0,0,-1,11,0,0,0,0.3,2,0
228,4,3,16,1,0,0,-1,17,0,0,0,1.3333333333333333,3,0
229,5,3,21,1,0,0,-1,22,0,0,0,1.25,3,0
230,3,4,15,1,0,0,-1,16,0,0,0,0.6,4,0
231,3,3,11,1,0,0,-1,12,0,0,0,1.0,3,0
232,4,2,13,1,0,0,0,14,0,0,0,1.3333333333333333,2,0
233,1,3,5,1,0,0,-1,6,0,0,0,0.25,3,0
234,5,3,17,1,0,0,-1,18,0,0,0,5.0,3,0
235,2,2,5,1,0,0,-1,6,0,1,0,0.4,2,0
236,5,3,19,1,0,0,-1,20,0,0,0,2.5,3,0
237,13,4,57,1,0,0,-1,58,0,0,0,2.6,4,0
238,3,2,8,1,0,0,-1,9,0,0,0,0.23076923076923078,2,0
239,4,3,15,1,0,2,-1,16,0,0,0,1.3333333333333333,3,0
240,17,3,64,1,0,1,-1,65,0,0,0,4.25,3,0
241,4,3,14,1,0,0,-1,15,0,0,0,0.23529411764705882,3,0
242,3,2,8,1,0,0,-1,9,0,0,0,0.75,2,0
243,4,4,20,1,0,0,-1,21,0,1,0,1.3333333333333333,4,0
244,1,0,0,0,0,0,-1,0,0,0,0,0.25,0,0
245,1,1,1,1,0,0,-1,2,2,0,0,1.0,1,0
246,1,1,1,1,0,0,-1,2,2,0,0,1.0,1,0
247,1,0,0,0,3,0,-1,0,0,0,0,1.0,0,0
248,7,4,34,1,0,0,-1,35,0,1,0,7.0,4,0
249,7,3,27,1,0,0,-1,28,0,0,0,1.0,3,0
250,8,3,24,3,0,2,-1,27,0,0,0,1.1428571428571428,3,0
251,6,4,29,1,0,1,-1,30,0,0,0,0.75,4,0
252,8,3,31,1,0,0,-1,32,0,1,0,1.3333333333333333,3,0
253,7,3,30,1,0,1,-1,31,0,0,0,0.875,3,0
254,1,0,0,0,2,0,-1,0,0,0,0,0.14285714285714285,0,0
255,9,3,28,3,0,0,-1,31,1,1,0,9.0,3,0
256,1,0,0,0,2,0,-1,0,0,0,0,0.1111111111111111,0,0
257,1,0,0,0,3,0,-1,0,0,0,0,1.0,0,0
258,2,2,5,1,0,0,-1,6,0,0,0,2.0,2,0
259,2,4,11,1,0,0,-1,12,0,2,0,1.0,4,0
260,7,3,30,1,0,1,4,31,0,1,0,3.5,3,0
261,3,5,19,1,0,0,-1,20,0,0,0,0.42857142857142855,5,0
262,7,3,30,1,0,0,-1,31,0,0,0,2.3333333333333335,3,0
263,4,3,15,1,0,0,-1,16,0,0,0,0.5714285714285714,3,0
264,1,2,4,1,0,0,1,5,0,0,0,0.25,2,0
265,2,3,9,1,0,0,3,10,0,0,0,2.0,3,0
266,3,3,12,1,0,0,3,13,0,0,0,1.5,3,0
267,6,3,22,1,0,0,0,23,0,0,0,2.0,3,0
268,1,0,0,0,2,0,-1,0,0,0,0,0.16666666666666666,0,0
269,5,3,18,1,0,0,-1,19,0,0,0,5.0,3,0
270,1,0,0,0,3,0,-1,0,0,0,0,0.2,0,0
271,1,2,4,1,0,0,-1,5,0,0,0,1.0,2,0
272,3,3,11,1,0,0,-1,12,0,1,0,3.0,3,0
273,1,0,0,0,0,0,1,0,0,0,0,0.3333333333333333,0,0
274,1,0,0,0,3,0,-1,0,0,0,0,1.0,0,0
275,3,3,14,1,0,0,-1,15,0,1,0,3.0,3,0
276,6,4,27,1,0,0,-1,28,0,0,0,2.0,4,0
277,6,3,23,1,0,0,-1,24,0,1,0,1.0,3,0
278,1,4,7,1,0,0,-1,8,0,0,0,0.16666666666666666,4,0
279,1,3,5,1,0,0,0,6,0,0,0,1.0,3,0
280,2,3,8,1,0,0,0,9,0,0,0,2.0,3,0
281,7,3,25,1,0,1,-1,26,0,0,0,3.5,3,0
282,2,3,8,1,0,0,2,9,0,2,1,0.2857142857142857,3,0
283,4,3,15,1,0,0,-1,16,0,0,0,2.0,3,0
284,1,0,0,0,0,0,-1,0,0,0,0,0.25,0,0
285,1,3,6,1,0,0,-1,7,0,1,0,1.0,3,0
286,5,3,17,1,0,0,-1,18,0,0,0,5.0,3,0
287,2,3,8,1,0,0,-1,9,0,0,0,0.4,3,0
288,5,2,15,1,0,0,-1,16,0,0,0,2.5,2,0
289,7,4,32,1,0,0,-1,33,0,3,0,1.4,4,0
290,1,0,0,0,0,0,-1,0,0,0,0,0.14285714285714285,0,0
291,16,3,57,7,0,1,25,64,0,6,6,16.0,3,0
292,1,0,0,0,3,0,-1,0,0,0,0,0.0625,0,0
293,6,2,16,2,0,1,3,18,0,0,0,6.0,2,0
294,1,4,7,1,0,0,3,8,0,1,1,0.16666666666666666,4,0
295,8,3,30,1,0,1,0,31,0,0,0,8.0,3,0
296,8,3,25,2,0,2,-1,27,0,1,0,1.0,3,0
297,6,4,27,2,0,0,-1,29,0,3,0,0.75,4,0
298,10,4,43,1,0,0,-1,44,1,0,0,1.6666666666666667,4,0
299,1,0,0,0,4,0,-1,0,0,0,0,0.1,0,0
300,3,3,11,1,0,0,-1,12,0,1,0,3.0,3,0
301,3,3,14,1,0,0,-1,15,0,1,0,1.0,3,0
302,6,2,18,2,0,0,-1,20,0,0,0,2.0,2,0
303,5,3,17,2,0,0,-1,19,0,0,0,0.8333333333333334,3,0
304,3,3,10,2,0,0,2,12,0,1,1,0.6,3,0
305,5,3,17,1,0,0,-1,18,0,0,0,1.6666666666666667,3,0
306,1,0,0,0,2,0,-1,0,0,0,0,0.2,0,0
307,1,1,0,2,0,0,-1,2,0,0,0,1.0,1,0
308,3,3,10,2,0,0,-1,12,0,0,0,3.0,3,0
309,1,1,2,1,0,0,1,3,0,0,0,0.3333333333333333,1,0
310,4,3,18,1,0,1,1,19,0,0,0,4.0,3,0
311,4,3,15,1,0,0,-1,16,0,0,0,1.0,3,0
312,2,2,6,1,0,0,0,7,0,0,0,0.5,2,0
313,5,4,25,1,0,0,-1,26,0,0,0,2.5,4,0
314,3,3,12,1,0,0,-1,13,0,0,0,0.6,3,0
315,1,0,0,0,0,0,-1,0,0,0,0,0.3333333333333333,0,0
316,4,4,20,1,0,1,-1,21,0,0,0,4.0,4,0
317,1,4,7,1,0,0,-1,8,0,0,0,0.25,4,0
318,3,2,10,1,0,0,-1,11,2,0,0,3.0,2,0
319,2,1,3,1,0,0,-1,4,2,0,0,0.6666666666666666,1,0
320,1,1,2,1,0,0,-1,3,0,0,0,0.5,1,0
321,6,3,22,1,0,1,1,23,2,0,0,6.0,3,0
322,6,3,22,1,0,1,-1,23,0,2,0,1.0,3,0
323,3,2,7,1,0,0,-1,8,0,0,0,0.5,2,0
324,8,3,29,1,0,0,-1,30,0,0,0,2.6666666666666665,3,0
325,5,3,17,1,0,0,-1,18,0,0,0,0.625,3,0
326,3,2,9,1,0,0,-1,10,0,1,0,0.6,2,0
327,4,3,16,1,0,0,-1,17,0,0,0,1.3333333333333333,3,0
328,4,3,18,1,0,0,-1,19,0,1,0,1.0,3,0
329,1,0,0,0,4,0,-1,0,0,0,0,0.25,0,0
330,1,2,4,1,0,0,3,5,0,1,1,1.0,2,0
331,4,3,15,1,0,0,1,16,0,0,0,4.0,3,0
332,1,0,0,0,3,0,-1,0,0,0,0,0.25,0,0
333,2,1,4,1,0,0,0,5,0,0,0,2.0,1,0
334,5,3,18,1,0,0,1,19,0,0,0,2.5,3,0
335,2,1,4,1,0,0,-1,5,0,0,0,0.4,1,0
336,4,2,11,1,0,0,0,12,0,0,0,2.0,2,0
337,3,2,9,1,0,0,-1,10,0,1,0,0.75,2,0
338,2,2,6,1,0,0,-1,7,0,1,0,0.6666666666666666,2,0
339,2,2,6,1,0,0,-1,7,0,0,0,1.0,2,0
340,5,3,17,1,0,0,3,18,0,1,1,2.5,3,0
341,1,4,7,1,0,0,-1,8,0,0,0,0.2,4,0
342,5,2,13,1,0,0,2,14,1,1,1,5.0,2,0
343,7,3,26,1,0,0,0,27,0,0,0,1.4,3,0
344,3,2,7,1,0,0,4,8,0,1,1,0.42857142857142855,2,0
345,1,0,0,0,4,0,-1,0,0,0,0,0.3333333333333333,0,0
346,5,2,14,1,0,2,1,15,0,0,0,5.0,2,0
347,7,3,27,1,0,0,-1,28,0,0,0,1.4,3,0
348,6,2,18,1,0,0,-1,19,0,0,0,0.8571428571428571,2,0
349,1,0,0,0,3,0,-1,0,0,0,0,0.16666666666666666,0,0
350,1,0,0,0,4,0,-1,0,0,0,0,1.0,0,0
351,6,3,22,1,0,0,3,23,0,2,1,6.0,3,0
352,11,4,53,1,0,4,1,54,2,0,0,1.8333333333333333,4,0
353,8,2,19,1,0,5,-1,20,2,0,0,0.7272727272727273,2,0
354,5,4,25,1,0,0,3,26,0,2,1,0.625,4,0
355,1,0,0,0,4,0,-1,0,0,0,0,0.2,0,0
356,1,0,0,0,5,0,-1,0,0,0,0,1.0,0,0
357,3,2,10,1,0,0,-1,11,0,1,0,3.0,2,0
358,4,3,15,1,0,0,-1,16,0,2,0,1.3333333333333333,3,0
359,1,0,0,0,4,0,-1,0,0,0,0,0.25,0,0
360,7,2,22,1,0,0,0,23,0,0,0,7.0,2,0
361,10,3,35,2,0,4,-1,37,2,0,0,1.4285714285714286,3,0
362,1,0,0,0,0,0,0,0,0,0,0,0.1,0,0
363,1,0,0,0,3,0,-1,0,0,0,0,1.0,0,0
364,2,2,6,1,0,0,-1,7,0,0,0,2.0,2,0
365,20,3,70,5,0,2,5,75,0,2,1,10.0,3,0
366,3,3,13,1,0,0,2,14,0,1,1,0.15,3,0
367,1,0,0,0,3,0,-1,0,0,0,0,0.3333333333333333,0,0
368,19,3,70,3,0,1,2,73,0,2,1,19.0,3,0
369,6,3,22,1,0,0,-1,23,0,0,0,0.3157894736842105,3,0
370,7,4,36,1,0,0,-1,37,0,0,0,1.1666666666666667,4,0
371,4,3,14,1,0,0,-1,15,0,0,0,0.5714285714285714,3,0
372,6,3,25,1,0,0,-1,26,0,0,0,1.5,3,0
373,1,0,0,0,4,0,-1,0,0,0,0,0.16666666666666666,0,0
374,1,0,0,0,4,0,-1,0,0,0,0,1.0,0,0
375,2,6,19,1,0,0,-1,20,0,2,0,2.0,6,0
376,4,3,18,1,0,0,2,19,0,1,1,2.0,3,0
377,1,0,0,0,3,0,-1,0,0,0,0,0.25,0,0
378,4,3,17,1,0,1,-1,18,0,0,0,4.0,3,0
379,3,2,10,1,0,0,-1,11,0,0,0,0.75,2,0
380,4,3,18,1,0,0,-1,19,0,0,0,1.3333333333333333,3,0
381,7,3,22,2,0,0,-1,24,0,0,0,1.75,3,0
382,5,3,15,3,0,0,2,18,0,1,1,0.7142857142857143,3,0
383,1,1,2,1,0,0,1,3,0,0,0,0.2,1,0
384,1,0,0,0,2,0,-1,0,0,0,0,1.0,0,0
385,7,3,24,1,0,0,5,25,0,1,2,7.0,3,0
386,2,3,10,1,0,0,5,11,0,1,2,0.2857142857142857,3,0
387,3,2,7,1,0,0,0,8,0,0,0,1.5,2,0
388,5,3,22,1,0,0,-1,23,0,0,0,1.6666666666666667,3,0
389,2,2,7,1,0,0,-1,8,0,1,0,0.4,2,0
390,4,2,13,1,0,0,-1,14,0,1,0,2.0,2,0
391,2,4,12,0,0,0,1,12,0,0,0,0.5,4,1
392,4,3,15,1,0,1,-1,16,0,2,0,2.0,3,0
393,6,3,21,1,0,0,-1,22,0,0,0,1.5,3,0
394,5,4,23,1,0,0,1,24,0,1,0,0.8333333333333334,4,0
395,1,0,0,0,2,0,-1,0,0,0,0,0.2,0,0
396,7,3,23,2,0,1,-1,25,0,0,0,7.0,3,0
397,3,2,9,2,0,0,0,11,0,0,0,0.42857142857142855,2,0
398,2,2,7,1,0,0,0,8,0,0,0,0.6666666666666666,2,0
399,1,4,7,1,0,0,4,8,0,1,1,0.5,4,0
400,4,3,15,1,0,0,-1,16,0,1,0,4.0,3,0
401,4,3,17,1,0,0,1,18,0,0,0,1.0,3,0
402,5,3,18,1,0,0,1,19,0,0,0,1.25,3,0
403,3,3,12,1,0,0,1,13,0,0,0,0.6,3,0
404,5,3,18,1,0,0,2,19,0,1,1,1.6666666666666667,3,0
405,1,0,0,0,2,0,-1,0,0,0,0,0.2,0,0
406,1,2,4,1,0,0,1,5,0,1,0,1.0,2,0
